Year,Month,Day,Hour,dayofweek,weekdayend,EnergyUse,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2022,8,20,12,Saturday,end,39.06,88.1,89.4,63.9,44.75,0,0,,0,0,16.1,9.8,169,1020.1,49,9.9,608,2.2,6
2022,8,20,13,Saturday,end,61.32,88.4,88.4,60.9,39.87,0,0,,0,0,5.6,7.8,180,1019.6,5.3,9.9,608,2.2,6
2022,8,20,14,Saturday,end,52.5,89.3,87.2,54.2,30.42,0,0,,0,0,8.1,8.1,200,1019.1,1.3,9.9,608,2.2,6
2022,8,20,15,Saturday,end,34.02,89.9,88.5,57.1,33.21,0,0,,0,0,19.7,7,170,1018.9,3.6,9.9,608,2.2,6
2022,8,20,16,Saturday,end,60.48,89.9,88.8,57.9,34.09,0,0,,0,0,14.3,8.1,151,1018.3,2.3,9.9,502,1.8,5
2022,8,20,17,Saturday,end,126,88.1,88,60.8,40.16,0,0,,0,0,15.7,15.4,161,1018.4,4.1,9.9,235,0.8,2
2022,8,20,18,Saturday,end,120.12,84,84,60,44.41,0,0,,0,0,16.6,13.3,171,1018.6,4.1,9.9,35,0.1,0
2022,8,20,19,Saturday,end,142.8,80.9,81.4,59.1,47.43,0,0,,0,0,15.2,11,153,1018.8,0,9.9,13,0,0
2022,8,20,20,Saturday,end,127.68,78.1,78.1,60.2,54.05,0,0,,0,0,15.2,7.7,161,1019.6,0,9.9,0,0,0
2022,8,20,21,Saturday,end,131.04,74.9,74.9,60.3,60.41,0,0,,0,0,9.4,6.7,179,1019.8,0,9.9,0,0,0
2022,8,20,22,Saturday,end,130.62,73,73,61.1,66.21,0,0,,0,0,10.3,5.4,176,1019.5,0,9.9,0,0,0
2022,8,20,23,Saturday,end,118.44,71,71,62.8,75.52,0,0,,0,0,8.9,5.4,185,1019.5,0,9.9,0,0,0
2022,8,21,0,Sunday,end,126,70.7,70.7,64,79.23,0,0,,0,0,6.9,3,208,1019.3,0,9.9,0,0,0
2022,8,21,1,Sunday,end,104.58,68.9,68.9,64.7,86.72,0,0,,0,0,3.4,3,171,1019.1,0,9.9,0,0,0
2022,8,21,2,Sunday,end,106.26,68.8,68.8,65.5,89.49,0,0,,0,0,8.5,3,124,1019,0,9.9,0,0,0
2022,8,21,3,Sunday,end,118.86,66.6,66.6,65.5,96.27,0,0,,0,0,4.3,3,133,1019.2,4.1,9.9,0,0,0
2022,8,21,4,Sunday,end,96.18,66.7,66.7,64.8,93.65,0,0,,0,0,5.1,0,0,1019.5,29.3,9.9,0,0,0
2022,8,21,5,Sunday,end,108.78,66.7,66.7,64.8,93.54,0,0,,0,0,1.1,0,0,1019.7,96.1,9.5,0,0,0
2022,8,21,6,Sunday,end,91.14,67.9,67.9,65.8,93.04,0,0,,0,0,2.9,0,0,1020.2,30.6,9.9,28,0.1,0
2022,8,21,7,Sunday,end,99.12,71,71,68,90.27,0,0,,0,0,2.7,0.2,7,1019.9,4.8,9.5,116,0.4,1
2022,8,21,8,Sunday,end,77.7,74,74,69.3,85.24,0,0,,0,0,3.1,5.4,117,1019.6,5.9,9.7,251,0.9,3
2022,8,21,9,Sunday,end,86.1,77.1,77.1,69.1,76.32,0,0,,0,0,5.6,0.2,7,1019.2,2.3,9.9,304,1.1,3
2022,8,21,10,Sunday,end,60.48,78.4,78.4,65.9,65.67,0,0,,0,0,6.9,0.4,13,1019.5,30.2,9.9,439,1.6,4
2022,8,21,11,Sunday,end,72.66,79.2,79.2,64.2,60.26,0,0,,0,0,5.4,0.3,14,1019.5,1.3,9.9,327,1.2,3
2022,8,21,12,Sunday,end,81.06,81,83.1,65.9,60.08,0,0,,0,0,17.2,7.1,143,1018.5,3.3,9.9,473,1.7,5
2022,8,21,13,Sunday,end,63.42,84.7,86.8,65.7,52.89,0,0,,0,0,9.2,9,187,1018.4,31.2,9.9,558,2,6
2022,8,21,14,Sunday,end,74.34,84.7,87.2,66.5,54.49,0,0,,0,0,19.7,11.2,142,1017.3,51.3,9.9,305,1.1,3
2022,8,21,15,Sunday,end,79.8,83.9,85.6,65,53.18,0,0,,0,0,11.4,12.3,151,1016.9,49,9.9,493,1.8,5
2022,8,21,16,Sunday,end,107.94,82.2,84.3,65.9,57.9,0,0,,0,0,10.7,7.9,188,1016.2,53.6,9.9,244,0.9,2
2022,8,21,17,Sunday,end,113.4,79.1,79.1,67.8,68.46,0,0,,0,0,13.9,11,114,1016.1,88.9,9.9,110,0.4,1
2022,8,21,18,Sunday,end,134.82,78.1,78.1,66.7,68.15,0,0,,0,0,11.4,9.9,150,1015.8,95.4,9.9,43,0.2,0
2022,8,21,19,Sunday,end,123.9,75.8,75.8,67.9,76.46,0,0,,0,0,9.4,9.7,120,1015.9,95.4,9.9,16,0.1,0
2022,8,21,20,Sunday,end,126,74.9,74.9,68,79.08,0,0,,0,0,12.3,8.7,157,1016.2,82,9.9,0,0,0
2022,8,21,21,Sunday,end,131.04,74,74,69,84.44,0,0,,0,0,12.1,7.5,137,1016.2,4.1,9.9,0,0,0
2022,8,21,22,Sunday,end,127.26,73.1,73.1,69.9,89.72,0,0,,0,0,10.7,6.3,124,1015.5,83,9.9,0,0,0
2022,8,21,23,Sunday,end,125.58,73,73,70.9,93.07,0,0,,0,0,13.6,5.5,117,1015.5,90.8,9.9,0,0,0
2022,8,22,0,Monday,day,116.76,71.9,71.9,71.1,97.11,0,0,rain,0,0,8.5,4.5,88,1015.4,98.3,9.9,0,0,0
2022,8,22,1,Monday,day,118.86,71.9,71.9,71,96.81,0.013,100,rain,0,0,6,3.2,106,1015.1,99.5,8.1,0,0,0
2022,8,22,2,Monday,day,136.5,71.1,71.1,71,99.53,0.057,100,rain,0,0,8.9,7.6,106,1014.4,99.5,5.4,0,0,0
2022,8,22,3,Monday,day,110.04,71.1,71.1,71,99.67,0.071,100,rain,0,0,8.7,6.5,88,1013.8,99.5,9.9,0,0,0
2022,8,22,4,Monday,day,124.32,71.1,71.1,71,99.67,0.003,100,rain,0,0,7.4,6.6,99,1013.2,99.5,8.2,0,0,0
2022,8,22,5,Monday,day,120.12,71.1,71.1,71,99.67,0,0,rain,0,0,12.1,4.5,98,1012.9,100,9.9,0,0,0
2022,8,22,6,Monday,day,116.76,71.1,71.1,71,99.51,0.011,100,rain,0,0,12.3,6.5,127,1013.1,99.5,7.1,20,0.1,0
2022,8,22,7,Monday,day,123.48,72,72,71.8,99.49,0,0,rain,0,0,9.4,5.7,129,1013.1,99.5,9.9,52,0.2,1
2022,8,22,8,Monday,day,162.96,73.1,73.1,71.9,96.07,0.004,100,rain,0,0,10.5,6.7,146,1012.9,100,9.6,95,0.3,1
2022,8,22,9,Monday,day,165.48,74,74,71.9,93.26,0.002,100,rain,0,0,10.5,5.8,130,1013.1,99.5,9.9,170,0.6,2
2022,8,22,10,Monday,day,109.2,75,75,71.1,87.79,0,0,,0,0,9.8,7.6,117,1012.9,94,9.9,330,1.2,3
2022,8,22,11,Monday,day,129.78,77,77,71.1,81.99,0.001,100,rain,0,0,4.9,5.9,143,1012.1,54.1,9.9,290,1,3
2022,8,22,12,Monday,day,111.72,80.8,84.3,70.1,69.94,0,0,rain,0,0,8.9,7.8,145,1011.4,99,9.9,584,2.1,6
2022,8,22,13,Monday,day,129.36,80.1,83,69.2,69.54,0,0,rain,0,0,9.4,3.6,170,1010.6,89.4,9.9,609,2.2,6
2022,8,22,14,Monday,day,134.4,82.2,86.1,69.9,66.43,0,0,,0,0,6.7,6.5,138,1009.8,87.2,9.9,409,1.5,4
2022,8,22,15,Monday,day,109.2,82.3,85.9,69.2,64.57,0,0,,0,0,4.9,5.6,226,1009.3,53.6,9.9,358,1.3,4
2022,8,22,16,Monday,day,119.28,82.8,85.4,67.2,59.38,0.008,100,rain,0,0,6.9,5,224,1008.7,53.6,9.9,324,1.2,3
2022,8,22,17,Monday,day,139.44,82.1,85.9,70.1,67.11,0,0,rain,0,0,6.7,1.6,67,1009.1,97.2,9.9,217,0.8,2
2022,8,22,18,Monday,day,142.8,76,76,70.2,82.31,0,0,,0,0,5.4,7.8,68,1008.8,88.9,9.9,34,0.1,0
2022,8,22,19,Monday,day,123.48,73.1,73.1,70.1,90.25,0.014,100,rain,0,0,2.2,6.8,6,1009.5,99.5,7.1,10,0,0
2022,8,22,20,Monday,day,137.76,70.2,70.2,68.2,93.33,0.013,100,rain,0,0,19,4.8,97,1009.8,99.5,8.7,0,0,0
2022,8,22,21,Monday,day,105.84,69.2,69.2,69,99.45,0.284,100,rain,0,0,8.1,4.5,320,1010.4,97.2,7,0,0,0
2022,8,22,22,Monday,day,126,69.2,69.2,69.1,99.68,0.07,100,rain,0,0,4.3,7.6,73,1009.4,97.1,9.9,0,0,0
2022,8,22,23,Monday,day,121.38,69.1,69.1,69,99.59,0,0,,0,0,3.6,3,331,1009.7,94.4,8.1,0,0,0
2022,8,23,0,Tuesday,day,113.82,69.1,69.1,69,99.71,0,0,,0,0,5.4,4.7,331,1009.2,95,8,0,0,0
2022,8,23,1,Tuesday,day,115.92,67.9,67.9,67.8,99.49,0,0,,0,0,1.8,3.2,277,1009.1,94.9,6.5,0,0,0
2022,8,23,2,Tuesday,day,111.72,66.8,66.8,66.7,99.72,0,0,,0,0,5.4,5.4,341,1008.9,91.7,0.4,0,0,0
2022,8,23,3,Tuesday,day,113.4,66,66,65.8,99.63,0,0,,0,0,2.7,0.2,1,1008.9,84.9,9.5,0,0,0
2022,8,23,4,Tuesday,day,94.08,66,66,65.8,99.59,0,0,,0,0,3.1,3,265,1008.7,5.9,5.8,0,0,0
2022,8,23,5,Tuesday,day,109.2,66,66,65.8,99.45,0,0,,0,0,2,0,0,1008.8,91.8,0.4,0,0,0
2022,8,23,6,Tuesday,day,95.34,66,66,65.9,99.71,0,0,,0,0,3.8,1.8,286,1009.8,95.7,0.8,15,0.1,0
2022,8,23,7,Tuesday,day,118.44,67,67,66.9,99.48,0,0,,0,0,5.6,4.4,272,1009.6,46.7,9.7,110,0.4,1
2022,8,23,8,Tuesday,day,105.84,71.2,71.2,69.2,93.5,0,0,,0,0,3.8,0.5,345,1009.5,4.1,9.8,331,1.2,3
2022,8,23,9,Tuesday,day,86.94,74.2,74.2,68,81.24,0,0,,0,0,3.8,6.8,280,1009.9,33,9.9,526,1.9,5
2022,8,23,10,Tuesday,day,87.36,75.9,75.9,69.9,81.65,0,0,,0,0,3.8,6.8,286,1010.1,53.6,9.9,683,2.5,7
2022,8,23,11,Tuesday,day,117.18,77.2,77.2,68,73.17,0,0,,0,0,6.9,0.7,345,1009.8,88.9,9.9,702,2.5,7
2022,8,23,12,Tuesday,day,91.98,80.3,82.6,66.8,63.6,0,0,,0,0,8.3,9.3,270,1009.4,28.4,9.9,374,1.3,4
2022,8,23,13,Tuesday,day,92.82,80.3,82.9,67.7,65.52,0,0,,0,0,11.4,7,251,1009.2,27.1,9.9,423,1.5,4
2022,8,23,14,Tuesday,day,123.9,83.8,85.6,65,53.32,0,0,,0,0,19.7,11.3,288,1008.9,51.8,9.9,364,1.3,4
2022,8,23,15,Tuesday,day,74.76,83,84.1,63.1,51.13,0,0,,0,0,11.2,8.2,279,1008.6,0,9.9,529,1.9,5
2022,8,23,16,Tuesday,day,83.58,83.9,84.9,62.9,49.36,0,0,,0,0,11.6,7.3,280,1008.5,2.5,9.9,487,1.8,5
2022,8,23,17,Tuesday,day,103.32,84,84.6,62,47.75,0,0,,0,0,11.4,7.1,279,1008.9,0,9.9,246,0.9,2
2022,8,23,18,Tuesday,day,107.52,83,83.8,62.1,49.28,0,0,,0,0,12.8,6.9,259,1009.1,0,9.9,27,0.1,0
2022,8,23,19,Tuesday,day,133.14,79.8,79.8,63,56.62,0,0,,0,0,17.2,11.9,338,1010.3,97.6,9.9,9,0,0
2022,8,23,20,Tuesday,day,129.78,75.8,75.8,65,69.22,0,0,,0,0,8.5,5.6,309,1011,49,9.9,0,0,0
2022,8,23,21,Tuesday,day,128.52,74.1,74.1,65.1,73.56,0,0,,0,0,5.6,3.4,303,1011.6,30.2,9.9,0,0,0
2022,8,23,22,Tuesday,day,117.18,73,73,65.1,76.49,0,0,,0,0,8.1,3.2,305,1011.8,46.7,9.9,0,0,0
2022,8,23,23,Tuesday,day,123.48,71,71,65.9,83.78,0,0,,0,0,3.8,4.5,301,1012.1,0,9.9,0,0,0
2022,8,24,0,Wednesday,day,107.52,70,70,65.8,86.77,0,0,,0,0,3.1,3.1,312,1012,0,9.9,0,0,0
2022,8,24,1,Wednesday,day,118.86,69.2,69.2,65.8,89.23,0,0,,0,0,7.6,3.1,322,1012.1,0,9.9,0,0,0
2022,8,24,2,Wednesday,day,105.84,68,68,65.8,92.86,0,0,,0,0,6,4.4,303,1012.3,0,9.9,0,0,0
2022,8,24,3,Wednesday,day,103.32,67.9,67.9,65.8,92.94,0,0,,0,0,6.7,3.1,284,1012.5,0,9.9,0,0,0
2022,8,24,4,Wednesday,day,109.2,67.9,67.9,65.8,93.08,0,0,,0,0,5.1,0,0,1012.9,82.7,9.9,0,0,0
2022,8,24,5,Wednesday,day,102.48,65.9,65.9,64.9,96.62,0,0,,0,0,6,0.2,14,1013.1,25.4,9.9,0,0,0
2022,8,24,6,Wednesday,day,99.12,66.8,66.8,65,93.84,0,0,,0,0,3.8,0,0,1013.8,26,9.9,16,0.1,0
2022,8,24,7,Wednesday,day,111.3,71,71,65.9,83.75,0,0,,0,0,7.4,4.5,301,1014.4,0,9.9,111,0.4,1
2022,8,24,8,Wednesday,day,115.08,74.1,74.1,65.8,75.33,0,0,,0,0,11.9,6.9,301,1014.8,83.9,9.9,287,1,3
2022,8,24,9,Wednesday,day,99.12,76.1,76.1,65.7,70.22,0,0,,0,0,9.4,6.7,294,1015.1,82.7,9.9,521,1.9,5
2022,8,24,10,Wednesday,day,105.42,81,82.6,64,56.28,0,0,,0,0,9.4,4.7,299,1015.2,0,9.9,475,1.7,5
2022,8,24,11,Wednesday,day,90.3,81.2,82.2,61.9,51.9,0,0,,0,0,13.6,3.6,303,1015,1.3,9.9,766,2.8,8
2022,8,24,12,Wednesday,day,73.08,84.1,84.4,61,45.73,0,0,,0,0,9.2,3.5,313,1014.5,1.3,9.9,843,3,8
2022,8,24,13,Wednesday,day,85.68,85,84.6,58.9,41.28,0,0,,0,0,10.5,4.8,300,1014.1,1.3,9.9,855,3.1,9
2022,8,24,14,Wednesday,day,72.66,85,83.8,56.1,37.4,0,0,,0,0,8.7,7.9,308,1013.9,4.1,9.9,766,2.8,8
2022,8,24,15,Wednesday,day,101.64,87.2,86,57.1,36.08,0,0,,0,0,9.2,7,295,1013.6,1.3,9.9,637,2.3,6
2022,8,24,16,Wednesday,day,105,86.2,85,56.9,37.08,0,0,,0,0,9.2,8.9,270,1013.6,2.5,9.9,490,1.8,5
2022,8,24,17,Wednesday,day,100.38,86.1,85.2,57.7,38.21,0,0,,0,0,9.2,6.8,317,1013.7,2.5,9.9,170,0.6,2
2022,8,24,18,Wednesday,day,102.48,83.9,83.7,58.8,42.68,0,0,,0,0,11.4,3.6,295,1013.8,1.3,9.9,36,0.1,0
2022,8,24,19,Wednesday,day,147,82,82.1,59,45.77,0,0,,0,0,5.6,3.2,281,1014.1,1.3,9.9,15,0.1,0
2022,8,24,20,Wednesday,day,142.8,78.6,78.6,57.3,48.04,0,0,,0,0,9.4,3.3,261,1014.5,0,9.9,0,0,0
2022,8,24,21,Wednesday,day,114.24,75.4,75.4,57.3,53.34,0,0,,0,0,8.7,3.3,288,1014.9,0,9.9,0,0,0
2022,8,24,22,Wednesday,day,127.68,72.8,72.8,59.2,62.29,0,0,,0,0,6.7,0.2,349,1015.5,0,9.9,0,0,0
2022,8,24,23,Wednesday,day,99.12,71.7,71.7,57.9,61.83,0,0,,0,0,3.6,0.1,354,1015.8,0,9.9,0,0,0
2022,8,25,0,Thursday,day,121.38,66.1,66.1,60,80.76,0,0,,0,0,3.8,0,0,1016.3,0,9.9,0,0,0
2022,8,25,1,Thursday,day,96.18,69,69,57.9,67.74,0,0,,0,0,8.3,3.1,293,1016.1,0,9.9,0,0,0
2022,8,25,2,Thursday,day,118.86,66.8,66.8,59,76.03,0,0,,0,0,5.8,0,0,1015.9,0,9.9,0,0,0
2022,8,25,3,Thursday,day,91.14,65.7,65.7,60.1,81.98,0,0,,0,0,10.7,0,0,1015.9,0,9.9,0,0,0
2022,8,25,4,Thursday,day,107.52,65,65,60.1,84.34,0,0,,0,0,11.2,3.1,274,1015.8,0,9.9,0,0,0
2022,8,25,5,Thursday,day,91.14,64.9,64.9,59,81.23,0,0,,0,0,6.9,0,0,1015.9,0,9.9,0,0,0
2022,8,25,6,Thursday,day,92.4,64.9,64.9,59.1,81.45,0,0,,0,0,3.4,0.1,355,1016.5,0,9.9,14,0.1,0
2022,8,25,7,Thursday,day,106.26,68.1,68.1,60.1,75.78,0,0,,0,0,2.9,0,0,1016.8,0,9.9,114,0.4,1
2022,8,25,8,Thursday,day,112.98,74.3,74.3,61.9,65.47,0,0,,0,0,8.3,0.2,357,1017,0,9.9,334,1.2,3
2022,8,25,9,Thursday,day,104.16,80.2,81.5,62.8,55.34,0,0,,0,0,5.1,4.7,305,1017.1,0,9.9,502,1.8,5
2022,8,25,10,Thursday,day,83.58,84,84.3,60.9,45.85,0,0,,0,0,6.5,0.3,0,1017.3,0,9.9,642,2.3,6
2022,8,25,11,Thursday,day,94.92,86.1,85.5,59,40,0,0,,0,0,8.3,0.3,355,1017,0,9.9,792,2.9,8
2022,8,25,12,Thursday,day,97.02,87.3,86.3,57.8,36.96,0,0,,0,0,6.5,0.4,351,1016.5,26.7,9.9,484,1.7,5
2022,8,25,13,Thursday,day,81.06,88.2,87.4,58.7,37.1,0,0,,0,0,4.9,4.6,0,1016.3,25.4,9.9,517,1.9,5
2022,8,25,14,Thursday,day,97.02,89.1,87.7,56.8,33.64,0,0,,0,0,5.8,0.4,355,1015.7,2.3,9.9,653,2.4,7
2022,8,25,15,Thursday,day,106.68,89.2,87.3,55,31.51,0,0,,0,0,6.5,3.4,356,1015.4,0,9.9,351,1.3,4
2022,8,25,16,Thursday,day,106.26,89.1,87.2,55,31.44,0,0,,0,0,9.6,3.2,213,1015,0,9.9,326,1.2,3
2022,8,25,17,Thursday,day,120.96,87.1,85.4,55.2,33.94,0,0,,0,0,3.8,3.4,75,1014.7,0,9.9,186,0.7,2
2022,8,25,18,Thursday,day,142.38,82.1,82.9,61.8,50.33,0,0,,0,0,20.8,13,165,1015,25.4,9.9,66,0.2,1
2022,8,25,19,Thursday,day,131.88,79.2,79.2,61,53.81,0,0,,0,0,13.2,7.8,162,1015.4,2.3,9.9,12,0,0
2022,8,25,20,Thursday,day,128.94,77.1,77.1,62.1,59.99,0,0,,0,0,12.3,7.7,166,1015.9,0,9.9,0,0,0
2022,8,25,21,Thursday,day,148.68,75.8,75.8,64.1,67.07,0,0,,0,0,10.5,4.7,170,1015.9,0,9.9,0,0,0
2022,8,25,22,Thursday,day,110.04,74.9,74.9,65.8,73.37,0,0,,0,0,12.5,4.6,158,1015.8,0,9.9,0,0,0
2022,8,25,23,Thursday,day,141.12,74.1,74.1,65.7,75.28,0,0,,0,0,9.6,3.4,219,1015.7,0,9.9,0,0,0
2022,8,26,0,Friday,day,128.1,73.2,73.2,65.7,77.56,0,0,,0,0,8.7,0.3,340,1015.6,0,9.9,0,0,0
2022,8,26,1,Friday,day,118.86,73.1,73.1,65.8,77.92,0,0,,0,0,4.9,3.2,204,1015.1,0,9.9,0,0,0
2022,8,26,2,Friday,day,134.82,73,73,66.7,80.61,0,0,,0,0,9.8,0.1,353,1014.6,0,9.9,0,0,0
2022,8,26,3,Friday,day,123.06,71,71,66.8,86.36,0,0,,0,0,4.5,0.1,353,1014.4,0,9.9,0,0,0
2022,8,26,4,Friday,day,126.84,71,71,67.9,90,0,0,,0,0,4,0.3,21,1014.2,0,9.9,0,0,0
2022,8,26,5,Friday,day,113.4,69.2,69.2,66.8,91.99,0,0,,0,0,5.6,0.1,353,1013.8,51.8,9.9,0,0,0
2022,8,26,6,Friday,day,120.54,71,71,69.1,93.49,0,0,,0,0,7.2,0.2,21,1013.8,97.1,8.2,19,0.1,0
2022,8,26,7,Friday,day,99.12,72.1,72.1,70.1,93.36,0,0,,0,0,11.9,3.5,181,1013.6,83.9,7.1,62,0.2,1
2022,8,26,8,Friday,day,119.28,75.9,75.9,71,84.75,0,0,,0,0,10.1,4.8,220,1013.6,50.6,8.8,236,0.8,2
2022,8,26,9,Friday,day,99.54,81,85.4,72,74.14,0,0,,0,0,12.8,7.9,231,1013.4,2.3,9.9,469,1.7,5
2022,8,26,10,Friday,day,73.92,84.8,89.4,70.1,61.36,0,0,,0,0,12.5,10,258,1013.2,0,9.9,633,2.3,6
2022,8,26,11,Friday,day,119.28,87.2,89.6,66.1,49.57,0,0,,0,0,11.6,11.4,250,1012.9,26.7,9.9,410,1.5,4
2022,8,26,12,Friday,day,125.58,88.2,90.6,66,48.06,0,0,,0,0,17.2,12.4,222,1012.1,28.3,9.9,234,0.8,2
2022,8,26,13,Friday,day,117.18,89.2,91.1,64.9,44.63,0,0,,0,0,14.3,9.2,230,1011.3,4.1,9.9,587,2.1,6
2022,8,26,14,Friday,day,89.88,91.1,92.5,63.8,40.59,0,0,,0,0,25.9,13.8,222,1010.9,27.3,9.9,459,1.7,5
2022,8,26,15,Friday,day,91.56,89.1,89.2,61.1,39.32,0,0,,0,0,19.7,11.3,239,1010.5,30.1,9.9,663,2.4,7
2022,8,26,16,Friday,day,90.3,89,88.8,60.3,38.19,0,0,,0,0,14.8,11.3,260,1010.3,49.4,9.9,266,1,3
2022,8,26,17,Friday,day,122.22,88,88.1,61.2,40.8,0,0,,0,0,18.3,9,260,1010.4,86.8,9.9,278,1,3
2022,8,26,18,Friday,day,162.12,84.9,85.9,63,47.93,0,0,,0,0,13.4,3.7,296,1010.5,1.3,9.9,55,0.2,1
2022,8,26,19,Friday,day,145.74,83,84.5,64.2,53.1,0,0,,0,0,9.4,4.7,238,1011.2,0.6,9.9,11,0,0
2022,8,26,20,Friday,day,133.56,80.9,82.7,65,58.53,0,0,,0,0,8.5,4.7,219,1011.9,0,9.9,0,0,0
2022,8,26,21,Friday,day,162.12,79.9,79.9,66,62.47,0,0,,0,0,5.1,5.7,228,1012.6,0,9.9,0,0,0
2022,8,26,22,Friday,day,144.9,78.1,78.1,66.8,68.36,0,0,,0,0,4.3,3.4,218,1012.6,0,9.9,0,0,0
2022,8,26,23,Friday,day,136.5,75.9,75.9,66.8,73.62,0,0,,0,0,5.6,3.6,213,1012.7,1.3,9.9,0,0,0
2022,8,27,0,Saturday,end,153.72,75.8,75.8,67.9,76.59,0,0,,0,0,7.2,3.3,213,1012.8,4.1,9.9,0,0,0
2022,8,27,1,Saturday,end,126,74,74,68,81.44,0,0,,0,0,4.7,3.3,223,1012.6,4.7,9.9,0,0,0
2022,8,27,2,Saturday,end,139.44,73.1,73.1,67.9,83.8,0,0,,0,0,4.9,0.1,353,1012.7,25.4,9.9,0,0,0
2022,8,27,3,Saturday,end,125.16,73,73,67.9,84.09,0,0,,0,0,5.8,0.1,354,1012.6,0,9.9,0,0,0
2022,8,27,4,Saturday,end,129.78,71.1,71.1,67.9,89.63,0,0,,0,0,4.9,0.1,354,1013,0,9.9,0,0,0
2022,8,27,5,Saturday,end,119.7,69.3,69.3,67.8,95.2,0,0,,0,0,5.4,4.5,323,1013.3,0,8.8,0,0,0
2022,8,27,6,Saturday,end,130.62,70.1,70.1,65.9,86.62,0,0,,0,0,7.4,6.7,339,1013.9,0,9.9,19,0.1,0
2022,8,27,7,Saturday,end,96.6,73.2,73.2,65.8,77.76,0,0,,0,0,15,7.8,341,1014.7,0,9.9,119,0.4,1
2022,8,27,8,Saturday,end,69.3,77,77,65,66.35,0,0,,0,0,13.4,8.1,19,1015,0,9.9,276,1,3
2022,8,27,9,Saturday,end,59.22,80.2,81.8,64,58,0,0,,0,0,11.6,7,11,1015.4,0,9.9,482,1.7,5
2022,8,27,10,Saturday,end,35.28,83.9,84,60.3,44.99,0,0,,0,0,7.6,9.1,344,1015.6,0,9.9,625,2.3,6
2022,8,27,11,Saturday,end,27.3,84.9,85.1,61.2,44.99,0,0,,0,0,6.3,8.8,2,1015.4,0,9.9,724,2.6,7
2022,8,27,12,Saturday,end,48.3,86.1,86.3,61.2,43.39,0,0,,0,0,3.1,8.1,40,1015.1,0.6,9.9,800,2.9,8
2022,8,27,13,Saturday,end,72.66,87.4,87.6,61.4,41.85,0,0,,0,0,4.5,9,78,1014.8,3.6,9.9,515,1.9,5
2022,8,27,14,Saturday,end,84.42,90,90.3,61.8,39.11,0,0,,0,0,4.7,8.5,350,1014.3,6.4,9.9,972,3.5,10
2022,8,27,15,Saturday,end,109.62,86.3,86.4,61.1,42.84,0,0,,0,0,6.5,6.8,317,1014.1,8.9,9.9,433,1.6,4
2022,8,27,16,Saturday,end,112.98,87.9,88.1,61.5,41.45,0,0,,0,0,5.8,4.7,15,1014.3,51.8,9.9,425,1.5,4
2022,8,27,17,Saturday,end,114.66,86.1,86.3,61.2,43.32,0,0,,0,0,4.3,5.8,318,1014.6,88.9,9.9,113,0.4,1
2022,8,27,18,Saturday,end,132.3,84,85,63,49.28,0,0,,0,0,8.7,4.8,354,1014.8,89.4,9.9,39,0.1,0
2022,8,27,19,Saturday,end,137.34,81,83.1,65.9,60.17,0,0,,0,0,12.1,6.7,152,1015.3,99.2,9.9,12,0,0
2022,8,27,20,Saturday,end,150.36,79,79,65.9,64.33,0,0,,0,0,9.4,4.4,152,1016,51.8,9.9,0,0,0
2022,8,27,21,Saturday,end,130.2,76.8,76.8,67,71.74,0,0,,0,0,3.6,4.3,124,1016.9,88.9,9.9,0,0,0
2022,8,27,22,Saturday,end,126.84,75.7,75.7,68,77.1,0,0,,0,0,1.3,0,0,1017.2,95.1,9.9,0,0,0
2022,8,27,23,Saturday,end,131.46,74.8,74.8,69.1,82.48,0,0,,0,0,2.7,4.4,87,1017.3,85.6,9.9,0,0,0
2022,8,28,0,Sunday,end,126,73.1,73.1,68,84.3,0,0,,0,0,6.9,3.1,0,1017.4,87.1,9.9,0,0,0
2022,8,28,1,Sunday,end,124.74,73,73,69.1,87.52,0,0,,0,0,1.3,5.6,67,1017.5,97.1,9.9,0,0,0
2022,8,28,2,Sunday,end,124.74,73,73,70,90.31,0,0,,0,0,2.7,5.7,60,1017.6,89.7,8.5,0,0,0
2022,8,28,3,Sunday,end,135.24,73.1,73.1,71.9,95.97,0,0,,0,0,8.5,7.7,68,1017.7,31.3,6.8,0,0,0
2022,8,28,4,Sunday,end,119.7,72,72,70.9,96.58,0,0,,0,0,8.9,6.7,67,1018,2.4,6.9,0,0,0
2022,8,28,5,Sunday,end,128.94,71.9,71.9,70.9,96.59,0,0,,0,0,11.6,4.5,78,1018.6,94.9,6.2,0,0,0
2022,8,28,6,Sunday,end,141.54,71.9,71.9,71,96.81,0,0,,0,0,17.7,6.6,66,1019.3,89.4,5,48,0.2,0
2022,8,28,7,Sunday,end,91.56,74,74,71.1,90.72,0,0,rain,0,0,15.2,8.7,67,1019.9,86.6,6.3,38,0.1,0
2022,8,28,8,Sunday,end,118.86,75,75,70.1,84.66,0,0,,0,0,24.2,8.7,87,1020.3,98.8,8.8,253,0.9,3
2022,8,28,9,Sunday,end,101.22,75.9,75.9,70.1,82.05,0,0,,0,0,12.8,8.8,97,1020.6,98.8,9.9,406,1.5,4
2022,8,28,10,Sunday,end,77.7,77.2,77.2,70,78.57,0,0,,0,0,11.2,9,80,1020.8,99.5,9.9,373,1.3,4
