Year,Month,Day,Hour,dayofweek,weekdayend,EnergyUseIn,EnergyUseOut,NetEnergyUse,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2022,10,27,4,Thursday,day,58.28,0,58.28,53.1,53.1,48.7,85.09,0,0,,0,0,12.8,5.7,260,1013.4,0,9.9,0,0,0
2022,10,27,5,Thursday,day,57.96,0,57.96,52.1,52.1,48.7,88.22,0,0,,0,0,9.4,5.7,299,1014.4,4.1,9.9,0,0,0
2022,10,27,6,Thursday,day,59.85,0,59.85,52.2,52.2,47.9,85.17,0,0,,0,0,14.3,4.7,299,1015.2,4.7,9.9,0,0,0
2022,10,27,7,Thursday,day,69.3,0,69.3,52.3,52.3,48.7,87.54,0,0,,0,0,18.3,8,320,1016.6,4.7,9.9,8,0,0
2022,10,27,8,Thursday,day,65.52,0,65.52,55.2,55.2,46.1,71.17,0,0,,0,0,23.9,16.6,349,1018,4.1,9.9,9,0,0
2022,10,27,9,Thursday,day,22.36,-0.31,22.67,57,57,44.7,63.43,0,0,,0,0,24.2,14,340,1019.1,0,9.9,9,0,0
2022,10,27,10,Thursday,day,0,-23.31,23.31,57.2,57.2,41.1,54.8,0,0,,0,0,32,21.3,360,1019.5,0,9.9,9,0,0
2022,10,27,11,Thursday,day,0,-66.46,66.46,59.1,59.1,42.2,53.25,0,0,,0,0,25.4,12.8,349,1020.4,0,9.9,9,0,0
2022,10,27,12,Thursday,day,0,-85.05,85.05,61.2,61.2,41.1,47.55,0,0,,0,0,22.8,15.8,338,1020.4,0,9.9,9,0,0
2022,10,27,13,Thursday,day,0,-84.74,84.74,62.2,62.2,40,43.96,0,0,,0,0,20.8,15.8,350,1020.2,0,9.9,9,0,0
2022,10,27,14,Thursday,day,0,-68.99,68.99,63,63,39,41.06,0,0,,0,0,20.9,11.5,360,1020.3,0,9.9,9,0,0
2022,10,27,15,Thursday,day,0,-39.06,39.06,63.1,63.1,39.5,41.81,0,0,,0,0,23,14,360,1020.9,0,9.9,9,0,0
2022,10,27,16,Thursday,day,19.53,-5.67,25.2,62.1,62.1,38.7,41.85,0,0,,0,0,17,9.2,350,1021.6,0,9.9,9,0,0
2022,10,27,17,Thursday,day,59.85,0,59.85,59,59,37.9,45.35,0,0,,0,0,20.1,8,332,1022.6,0,9.9,9,0,0
2022,10,27,18,Thursday,day,62.06,0,62.06,55.1,55.1,37.9,52.18,0,0,,0,0,14.1,7,341,1023.7,0,9.9,9,0,0
2022,10,27,19,Thursday,day,61.74,0,61.74,53.1,53.1,37,54.28,0,0,,0,0,17,9,341,1024.5,0,9.9,9,0,0
2022,10,27,20,Thursday,day,60.17,0,60.17,50.2,50.2,37,60.43,0,0,,0,0,14.8,9.1,351,1025.2,0,9.9,9,0,0
2022,10,27,21,Thursday,day,61.74,0,61.74,50,46.8,35.9,58.19,0,0,,0,0,14.1,8,352,1026.1,0,9.9,9,0,0
2022,10,27,22,Thursday,day,61.11,0,61.11,48.9,46.4,35,58.68,0,0,,0,0,13.6,5.9,1,1026.9,0,9.9,9,0,0
2022,10,27,23,Thursday,day,59.85,0,59.85,47.9,44.2,35,60.82,0,0,,0,0,14.3,7.9,1,1027.4,0,9.9,9,0,0
2022,10,28,0,Friday,day,60.17,0,60.17,46.1,43.1,35,64.91,0,0,,0,0,17,5.9,1,1028,0,9.9,9,0,0
2022,10,28,1,Friday,day,59.53,0,59.53,46,41.9,34.1,62.84,0,0,,0,0,15.2,7.9,10,1028.3,0,9.9,9,0,0
2022,10,28,2,Friday,day,58.9,0,58.9,46,41.9,33.2,60.82,0,0,,0,0,13.9,7.9,10,1028.5,0,9.9,9,0,0
2022,10,28,3,Friday,day,59.53,0,59.53,43,38.9,34,70.3,0,0,,0,0,15.2,6.9,11,1029,0,9.9,9,0,0
2022,10,28,4,Friday,day,58.59,0,58.59,40,36.7,33.2,76.51,0,0,,0,0,14.1,4.7,2,1029.3,0,9.9,0,0,0
2022,10,28,5,Friday,day,59.53,0,59.53,41,36.4,34,75.96,0,0,,0,0,14.1,6.9,30,1030,0,9.9,0,0,0
2022,10,28,6,Friday,day,58.59,0,58.59,42,36.2,33.1,70.48,0,0,,0,0,14.5,9.9,30,1030.4,0,9.9,0,0,0
2022,10,28,7,Friday,day,60.17,0,60.17,42.9,36.8,33.1,68.34,0,0,,0,0,15.9,10.9,30,1031.2,0,9.9,17,0.1,0
2022,10,28,8,Friday,day,46.94,0,46.94,45,40.7,33.1,62.87,0,0,,0,0,22.4,8.1,40,1032,0,9.9,112,0.4,1
2022,10,28,9,Friday,day,10.71,-3.15,13.86,48.1,42.8,34.9,60.27,0,0,,0,0,17.2,12.5,58,1032.4,0,9.9,313,1.1,3
2022,10,28,10,Friday,day,0.31,-32.13,32.44,51.3,51.3,35.8,55.41,0,0,,0,0,18.8,10.1,60,1032.4,0,9.9,380,1.4,4
2022,10,28,11,Friday,day,0,-60.17,60.17,54,54,35.9,50.19,0,0,,0,0,19.5,8.1,87,1032.6,0,9.9,424,1.5,4
2022,10,28,12,Friday,day,0,-61.11,61.11,54.2,54.2,37,52.23,0,0,,0,0,13.4,11.1,70,1032.1,0,9.9,441,1.6,4
2022,10,28,13,Friday,day,2.2,-41.9,44.1,54.2,54.2,36,50.12,0,0,,0,0,13.4,10.1,60,1031.7,0,9.9,333,1.2,3
2022,10,28,14,Friday,day,1.26,-39.69,40.95,55.3,55.3,35.9,48.04,0,0,,0,0,13.6,8.2,59,1031.4,0.6,9.9,338,1.2,3
2022,10,28,15,Friday,day,0.94,-21.1,22.04,55.3,55.3,35.1,46.59,0,0,,0,0,12.5,9,79,1031.3,0.6,9.9,170,0.6,2
2022,10,28,16,Friday,day,23.31,-0.63,23.94,54.1,54.1,34.1,46.63,0,0,,0,0,10.3,7.7,77,1031.5,2.1,9.9,104,0.4,1
2022,10,28,17,Friday,day,54.81,0,54.81,51.3,51.3,36,55.84,0,0,,0,0,8.7,4.6,77,1031.6,2.4,9.9,29,0.1,0
2022,10,28,18,Friday,day,60.48,0,60.48,48.8,48.8,37.2,63.98,0,0,,0,0,4,0.2,1,1031.9,2.4,9.9,0,0,0
2022,10,28,19,Friday,day,63.94,0,63.94,46.1,46.1,38,73.22,0,0,,0,0,2.5,0.1,2,1032,2.1,9.9,0,0,0
2022,10,28,20,Friday,day,57.96,0,57.96,43.2,41.7,38,81.84,0,0,,0,0,6,3.2,332,1031.9,0,9.9,0,0,0
2022,10,28,21,Friday,day,58.9,0,58.9,42.3,38.8,38,84.73,0,0,,0,0,7.2,5.5,342,1032.1,1.2,9.9,0,0,0
2022,10,28,22,Friday,day,59.53,0,59.53,42.3,39.5,38,84.73,0,0,,0,0,8.7,4.5,341,1032.4,2.4,9.9,0,0,0
2022,10,28,23,Friday,day,64.89,0,64.89,41.1,37.4,38,88.5,0,0,,0,0,8.3,5.6,341,1032.1,2.1,9.9,0,0,0
2022,10,29,0,Saturday,end,59.53,0,59.53,39.9,38.1,36,85.84,0,0,,0,0,8.5,3.2,331,1031.9,2.1,9.9,0,0,0
2022,10,29,1,Saturday,end,63.63,0,63.63,39.9,34.5,35.9,85.74,0,0,,0,0,8.7,7.8,342,1031.7,0.6,9.9,0,0,0
2022,10,29,2,Saturday,end,62.37,0,62.37,39.9,34.6,35.1,82.71,0,0,,0,0,9.2,7.7,334,1031.6,2.4,9.9,0,0,0
2022,10,29,3,Saturday,end,64.26,0,64.26,38.3,33.2,35,87.98,0,0,,0,0,9.8,6.8,2,1031.2,2.4,9.9,0,0,0
2022,10,29,4,Saturday,end,60.17,0,60.17,38.2,33,34.1,85.07,0,0,,0,0,11,6.8,3,1031.3,0,9.9,0,0,0
2022,10,29,5,Saturday,end,66.46,0,66.46,38.9,34.1,34,82.5,0,0,,0,0,7.6,6.6,341,1031.2,0,9.9,0,0,0
2022,10,29,6,Saturday,end,64.26,0,64.26,37.1,33.4,33.9,88.27,0,0,,0,0,8.9,4.5,350,1031.1,0,9.9,0,0,0
2022,10,29,7,Saturday,end,62.37,0,62.37,37.2,33.4,34,88.24,0,0,,0,0,7.4,4.6,333,1031.2,0,9.9,12,0,0
2022,10,29,8,Saturday,end,50.4,0,50.4,42.1,39.2,35.9,78.29,0,0,,0,0,9.4,4.7,352,1031.8,0,9.9,113,0.4,1
2022,10,29,9,Saturday,end,5.67,-4.72,10.39,48.9,45.9,36,61.07,0,0,,0,0,10.5,6.9,10,1032.3,0,9.9,348,1.3,3
2022,10,29,10,Saturday,end,0,-47.56,47.56,51.3,51.3,34.1,51.73,0,0,,0,0,9.2,9,49,1031.7,0,9.9,527,1.9,5
2022,10,29,11,Saturday,end,0,-89.14,89.14,53.2,53.2,33.2,46.49,0,0,,0,0,11.6,4.9,68,1031.2,0.6,9.9,623,2.2,6
2022,10,29,12,Saturday,end,0,-102.38,102.38,56.2,56.2,33.3,41.76,0,0,,0,0,11.6,6.8,40,1030.6,0,9.9,586,2.1,6
2022,10,29,13,Saturday,end,0,-105.21,105.21,58,58,32,37.13,0,0,,0,0,17.2,8.9,30,1029.8,0,9.9,627,2.3,6
2022,10,29,14,Saturday,end,0,-87.57,87.57,59.2,59.2,30.8,33.91,0,0,,0,0,7.4,9.9,60,1029.1,0,9.9,542,2,5
2022,10,29,15,Saturday,end,0,-47.25,47.25,60.3,60.3,29.7,31.2,0,0,,0,0,9.4,4.8,49,1028.6,0,9.9,401,1.4,4
2022,10,29,16,Saturday,end,20.48,-6.62,27.1,58,58,28.9,32.82,0,0,,0,0,8.3,5.8,89,1028.6,0,9.9,190,0.7,2
2022,10,29,17,Saturday,end,62.68,0,62.68,54,54,30.8,41.01,0,0,,0,0,5.6,4.5,87,1028.5,0,9.9,15,0.1,0
2022,10,29,18,Saturday,end,60.17,0,60.17,49.8,49.3,33.2,52.66,0,0,,0,0,8.3,3.1,95,1028.7,0,9.9,0,0,0
2022,10,29,19,Saturday,end,62.69,0,62.69,48.6,48.6,34.1,57.05,0,0,,0,0,5.4,0,0,1028.4,0,9.9,0,0,0
2022,10,29,20,Saturday,end,62.37,0,62.37,46.7,46.7,33.2,59.13,0,0,,0,0,4.5,0,0,1028.1,0,9.9,0,0,0
2022,10,29,21,Saturday,end,58.59,0,58.59,42.1,39.5,34.2,73.19,0,0,,0,0,5.1,4.4,331,1027.9,0,9.9,0,0,0
2022,10,29,22,Saturday,end,64.26,0,64.26,39.8,35.9,35,82.75,0,0,,0,0,5.4,5.4,322,1027.5,0,9.9,0,0,0
2022,10,29,23,Saturday,end,59.53,0,59.53,37.2,32.8,34,88.01,0,0,,0,0,6.9,5.5,333,1027.1,0,9.9,0,0,0
2022,10,30,0,Sunday,end,62.37,0,62.37,38.1,36,34.9,88.44,0,0,,0,0,7.8,3.1,312,1026.9,0,9.9,0,0,0
2022,10,30,1,Sunday,end,63,0,63,37.2,33.7,34.9,91.49,0,0,,0,0,6.7,4.4,312,1026.4,0,9.9,0,0,0
2022,10,30,2,Sunday,end,64.89,0,64.89,37.1,32.8,34,88.34,0,0,,0,0,4,5.4,331,1026,0,9.9,0,0,0
2022,10,30,3,Sunday,end,62.37,0,62.37,35.3,32.9,33.1,91.81,0,0,,0,0,5.4,3.1,312,1025.5,0,9.9,0,0,0
2022,10,30,4,Sunday,end,66.47,0,66.47,34.2,30.2,32,91.53,0,0,,0,0,5.6,4.4,331,1025.1,0,9.9,0,0,0
2022,10,30,5,Sunday,end,65.21,0,65.21,34.2,31.6,32,91.6,0,0,,0,0,8.3,3.1,312,1025,0,9.9,0,0,0
2022,10,30,6,Sunday,end,63.32,0,63.32,33.2,33.2,31.8,94.48,0,0,,0,0,8.9,0,0,1025.1,0,9.9,0,0,0
2022,10,30,7,Sunday,end,67.41,0,67.41,34.1,34.1,31.9,91.44,0,0,,0,0,3.8,0,0,1025.3,0,9.9,6,0,0
2022,10,30,8,Sunday,end,52.6,0,52.6,39.9,39.9,34,78.96,0,0,,0,0,3.8,0,0,1025.7,0,9.9,7,0,0
2022,10,30,9,Sunday,end,5.36,-7.88,13.24,48.3,48.3,35.9,62.26,0,0,,0,0,4,0.1,359,1025.4,0,9.9,7,0,0
2022,10,30,10,Sunday,end,0,-47.88,47.88,56.2,56.2,33.2,41.8,0,0,,0,0,2.2,3.2,351,1024.7,0,9.9,7,0,0
2022,10,30,11,Sunday,end,0,-72.45,72.45,57.2,57.2,32.1,38.53,0,0,,0,0,4,0.1,356,1024.3,0,9.9,7,0,0
2022,10,30,12,Sunday,end,0,-99.22,99.22,59.2,59.2,29.4,32.03,0,0,,0,0,7.2,0.2,0,1023.2,0,9.9,7,0,0
2022,10,30,13,Sunday,end,0,-103,103,60.4,60.4,28.6,29.74,0,0,,0,0,5.6,0.3,359,1022,0,9.9,7,0,0
2022,10,30,14,Sunday,end,0,-82.53,82.53,62.3,62.3,33.2,33.6,0,0,,0,0,7.2,4.6,169,1021.2,0,9.9,7,0,0
2022,10,30,15,Sunday,end,0,-40.95,40.95,62.3,62.3,30.5,30,0,0,,0,0,5.8,4.5,107,1020.5,0,9.9,7,0,0
2022,10,30,16,Sunday,end,24.88,-3.47,28.35,60.4,60.4,38.1,43.53,0,0,,0,0,4.9,5.4,143,1020.3,0,9.9,7,0,0
2022,10,30,17,Sunday,end,59.85,0,59.85,58.9,58.9,38.3,46.27,0,0,,0,0,3.8,0.2,5,1020,0,9.9,7,0,0
2022,10,30,18,Sunday,end,58.9,0,58.9,53,53,40,61.13,0,0,,0,0,3.1,0.1,5,1020.3,0,9.9,7,0,0
2022,10,30,19,Sunday,end,64.89,0,64.89,50,48.6,42.1,74.29,0,0,,0,0,10.3,4.4,95,1020.7,0,9.9,7,0,0
2022,10,30,20,Sunday,end,59.53,0,59.53,50.1,50.1,46.6,87.87,0,0,,0,0,8.1,4.5,127,1020.4,0,9.9,7,0,0
2022,10,30,21,Sunday,end,58.59,0,58.59,49.9,49.9,47.7,91.92,0,0,,0,0,6.7,0,0,1020.3,0,9.9,7,0,0
2022,10,30,22,Sunday,end,61.43,0,61.43,47.9,47.9,45.9,92.95,0,0,,0,0,5.1,0,0,1020.3,1.2,8.8,7,0,0
2022,10,30,23,Sunday,end,61.74,0,61.74,47.8,47.8,45.9,93.21,0,0,,0,0,4.3,0,0,1020,0.6,8.8,7,0,0
2022,10,31,0,Monday,day,57.96,0,57.96,47,47,45.9,95.97,0,0,,0,0,3.6,0,0,1019.5,2.4,7.1,0,0,0
2022,10,31,1,Monday,day,58.59,0,58.59,45.1,42.9,44.1,96.14,0,0,,0,0,1.8,4.4,341,1018.8,32.4,7.1,0,0,0
2022,10,31,2,Monday,day,63,0,63,42.8,42.8,42.8,99.95,0,0,,0,0,1.6,0.1,5,1019,89.2,2.2,0,0,0
2022,10,31,3,Monday,day,59.85,0,59.85,40.1,38.3,39.9,99.56,0,0,,0,0,4.3,3.1,331,1018,97.6,0.8,0,0,0
2022,10,31,4,Monday,day,63.63,0,63.63,40,40,39.9,99.59,0,0,,0,0,5.6,0,0,1018.2,95.8,0.3,0,0,0
2022,10,31,5,Monday,day,58.59,0,58.59,43,43,43,99.64,0,0,,0,0,2,0,0,1018.5,99.1,0.3,0,0,0
2022,10,31,6,Monday,day,67.41,0,67.41,42.1,40.5,42,99.66,0,0,,0,0,4.3,3.2,326,1018.7,99.5,0.4,0,0,0
2022,10,31,7,Monday,day,71.82,0,71.82,42.2,42.2,42.1,99.56,0,0,,0,0,2,0.2,2,1018.9,100,0.2,16,0.1,0
2022,10,31,8,Monday,day,83.16,0,83.16,45,45,44.9,99.46,0,0,,0,0,2.2,0,0,1019,100,0.7,64,0.2,1
2022,10,31,9,Monday,day,60.8,0,60.8,48.1,48.1,48,99.67,0,0,,0,0,3.8,0,0,1018.6,52.3,3.4,145,0.5,1
2022,10,31,10,Monday,day,29.61,-10.71,40.32,53.4,53.4,51.1,91.84,0,0,,0,0,3.8,3.5,211,1018.1,6.8,7.1,260,0.9,3
2022,10,31,11,Monday,day,7.24,-23.31,30.55,59.1,59.1,52.9,80.06,0,0,,0,0,12.5,5.9,202,1017.9,86,9.9,408,1.5,4
2022,10,31,12,Monday,day,12.91,-11.97,24.88,60.3,60.3,52,74,0,0,,0,0,10.3,4.8,241,1017.2,89.4,9.9,384,1.4,4
2022,10,31,13,Monday,day,25.52,-11.65,37.17,62.2,62.2,53,71.63,0,0,,0,0,17.2,10.2,203,1016.4,99.7,9.9,279,1,3
2022,10,31,14,Monday,day,28.03,-8.19,36.22,62.2,62.2,53,71.7,0,0,,0,0,13.9,7.9,189,1015,87.4,9.9,257,0.9,3
2022,10,31,15,Monday,day,35.28,-4.72,40,63,63,53.9,72.08,0,0,,0,0,13.6,9,201,1015.2,99.7,9.9,136,0.5,1
2022,10,31,16,Monday,day,67.72,0,67.72,62.2,62.2,53.9,74.36,0,0,,0,0,11,7.8,210,1015.2,100,9.9,73,0.3,1
2022,10,31,17,Monday,day,63.31,0,63.31,61.2,61.2,54,77.37,0,0,,0,0,9.4,3.4,217,1015.3,100,9.9,15,0.1,0
2022,10,31,18,Monday,day,58.59,0,58.59,60.2,60.2,55.2,83.37,0.001,100,rain,0,0,6.5,3.4,180,1015.7,89.4,9.9,0,0,0
2022,10,31,19,Monday,day,58.9,0,58.9,57.9,57.9,56.9,96.62,0.012,100,rain,0,0,13.9,3.3,232,1016,100,6.4,0,0,0
2022,10,31,20,Monday,day,59.22,0,59.22,57.9,57.9,56.9,96.38,0.007,100,rain,0,0,7.6,0.1,353,1016.1,99.7,9.9,0,0,0
2022,10,31,21,Monday,day,59.85,0,59.85,57.8,57.8,57.7,99.68,0.022,100,rain,0,0,5.8,0.3,7,1016.1,99.5,5.2,0,0,0
2022,10,31,22,Monday,day,59.53,0,59.53,57.9,57.9,57.7,99.46,0.075,100,rain,0,0,3.1,4.5,150,1015.7,99.7,4.1,0,0,0
2022,10,31,23,Monday,day,58.9,0,58.9,57,57,56.9,99.46,0,0,,0,0,2.7,3.4,180,1015.9,99.7,4.2,0,0,0
2022,11,1,0,Tuesday,day,60.17,0,60.17,57,57,56.9,99.65,0.001,100,rain,0,0,7.8,3.4,171,1015.6,100,7.1,0,0,0
2022,11,1,1,Tuesday,day,59.85,0,59.85,57,57,56.9,99.7,0.012,100,rain,0,0,9.8,3.1,162,1015.4,99.7,6.3,0,0,0
2022,11,1,2,Tuesday,day,59.53,0,59.53,57.8,57.8,56.5,95.38,0.039,100,rain,0,0,10.5,2.3,280,1016.1,100,7.9,0,0,0
2022,11,1,3,Tuesday,day,60.17,0,60.17,57,57,56.9,99.64,0.02,100,rain,0,0,12.3,0.2,14,1015.1,100,6.4,0,0,0
2022,11,1,4,Tuesday,day,60.79,0,60.79,57,57,56.9,99.47,0,0,,0,0,9.6,4.6,166,1014.7,100,3.4,0,0,0
2022,11,1,5,Tuesday,day,58.59,0,58.59,57.1,57.1,56.9,99.45,0.001,100,rain,0,0,14.5,6.6,190,1014.9,100,4.1,0,0,0
2022,11,1,6,Tuesday,day,61.11,0,61.11,57.1,57.1,57,99.64,0,0,,0,0,10.1,5.7,220,1014.9,100,2.1,0,0,0
2022,11,1,7,Tuesday,day,71.82,0,71.82,57.1,57.1,57,99.62,0.047,100,rain,0,0,11.2,3.4,183,1015.1,100,0.7,11,0,0
2022,11,1,8,Tuesday,day,80.01,0,80.01,57.9,57.9,57.9,99.76,0,0,,0,0,8.9,5.8,220,1015.8,100,0.9,38,0.1,0
2022,11,1,9,Tuesday,day,82.53,0,82.53,59.7,59.7,59.6,99.58,0,0,,0,0,9.6,3.4,241,1016.5,100,2,62,0.2,1
2022,11,1,10,Tuesday,day,65.83,0,65.83,62.1,62.1,60.1,93.26,0,0,,0,0,7.2,3.5,290,1016,100,6.4,170,0.6,2
2022,11,1,11,Tuesday,day,60.17,0,60.17,62.1,62.1,59,89.47,0,0,,0,0,6.9,6,271,1016.4,100,9.9,108,0.4,1
2022,11,1,12,Tuesday,day,55.44,0,55.44,63.1,63.1,58.9,86.38,0,0,,0,0,10.1,7.9,298,1015.6,100,9.9,119,0.4,1
2022,11,1,13,Tuesday,day,54.49,0,54.49,64.4,64.4,58.9,82.24,0,0,,0,0,19.7,7.2,289,1015.2,99.2,9.9,147,0.5,1
2022,11,1,14,Tuesday,day,15.12,-26.15,41.27,67,67,57.7,71.99,0,0,,0,0,17.2,8.1,298,1014.8,29.8,9.9,360,1.3,4
2022,11,1,15,Tuesday,day,8.5,-17.01,25.51,69.2,69.2,55.9,62.7,0,0,,0,0,19.7,13.5,291,1014.9,49,9.9,106,0.4,1
2022,11,1,16,Tuesday,day,50.4,-0.94,51.34,66.1,66.1,55,67.61,0,0,,0,0,18.1,10,320,1015.3,0.6,9.9,116,0.4,1
2022,11,1,17,Tuesday,day,64.89,0,64.89,64.2,64.2,55,72.12,0,0,,0,0,14.5,7,313,1016.3,3.5,9.9,15,0.1,0
2022,11,1,18,Tuesday,day,60.79,0,60.79,62.9,62.9,54,72.54,0,0,,0,0,10.1,0.3,354,1017.2,25.4,9.9,0,0,0
2022,11,1,19,Tuesday,day,57.65,0,57.65,61.1,61.1,55.2,80.92,0,0,,0,0,12.5,0.1,357,1017.9,0,9.9,0,0,0
2022,11,1,20,Tuesday,day,57.01,0,57.01,57.8,57.8,54,86.91,0,0,,0,0,9.4,0.1,358,1018.5,0,9.9,0,0,0
2022,11,1,21,Tuesday,day,58.59,0,58.59,58.8,58.8,55,87.1,0,0,,0,0,10.3,4.5,273,1019.2,0,9.9,0,0,0
2022,11,1,22,Tuesday,day,58.28,0,58.28,56.8,56.8,53.9,89.99,0,0,,0,0,11,3.2,302,1019.6,0,9.9,0,0,0
2022,11,1,23,Tuesday,day,57.65,0,57.65,57.8,57.8,55,90.35,0,0,,0,0,13.2,4.5,291,1019.9,0,9.9,0,0,0
2022,11,2,0,Wednesday,day,58.59,0,58.59,57.6,57.6,54.9,90.69,0,0,,0,0,12.3,6.7,299,1020,0,9.9,0,0,0
2022,11,2,1,Wednesday,day,56.7,0,56.7,56,56,53.9,92.62,0,0,,0,0,13.2,5.6,319,1020.2,0,9.9,0,0,0
2022,11,2,2,Wednesday,day,57.01,0,57.01,55.2,55.2,53,92.29,0,0,,0,0,8.9,3.4,274,1020.6,0,9.9,0,0,0
2022,11,2,3,Wednesday,day,57.96,0,57.96,54.1,54.1,53,95.95,0,0,,0,0,12.1,6.7,309,1021,0,9.9,0,0,0
2022,11,2,4,Wednesday,day,56.39,0,56.39,51.4,51.4,50.1,95.14,0,0,,0,0,15.4,0.5,357,1021.9,0,9.9,0,0,0
2022,11,2,5,Wednesday,day,58.28,0,58.28,55.1,55.1,48.9,79.62,0,0,,0,0,11.9,4.6,347,1023,0,9.9,0,0,0
2022,11,2,6,Wednesday,day,65.52,0,65.52,53,53,47.9,82.73,0,0,,0,0,13.6,3.3,353,1023.7,0,9.9,0,0,0
2022,11,2,7,Wednesday,day,76.86,0,76.86,52.1,52.1,47.9,85.62,0,0,,0,0,16.1,0.4,2,1024.2,0,9.9,12,0,0
2022,11,2,8,Wednesday,day,75.29,0,75.29,56.9,56.9,48.8,74.45,0,0,,0,0,13.9,8.1,1,1025.3,0,9.9,92,0.3,1
2022,11,2,9,Wednesday,day,30.24,-8.19,38.43,60.2,60.2,48.9,66.18,0,0,,0,0,19,9,10,1026,0,9.9,315,1.1,3
2022,11,2,10,Wednesday,day,0,-75.29,75.29,63.1,63.1,47.9,57.73,0,0,,0,0,18.3,9.1,20,1026.3,0,9.9,483,1.7,5
2022,11,2,11,Wednesday,day,0,-127.58,127.58,65.2,65.2,47,51.72,0,0,,0,0,13.2,9.1,50,1026.3,0,9.9,578,2.1,6
2022,11,2,12,Wednesday,day,0,-149.62,149.62,67,67,46,46.81,0,0,,0,0,12.1,3.8,48,1025.9,0,9.9,547,2,5
2022,11,2,13,Wednesday,day,0,-154.67,154.67,69.3,69.3,44,40.09,0,0,,0,0,17.2,8.8,108,1025.1,0,9.9,587,2.1,6
2022,11,2,14,Wednesday,day,0,-111.82,111.82,69.4,69.4,42.6,37.91,0,0,,0,0,8.9,7.7,106,1024.9,0,9.9,489,1.8,5
2022,11,2,15,Wednesday,day,0,-66.47,66.47,69.3,69.3,41.3,36.13,0,0,,0,0,7.8,5.8,110,1024.7,0,9.9,368,1.3,4
2022,11,2,16,Wednesday,day,26.15,-4.09,30.24,65.3,65.3,43,44.3,0,0,,0,0,6.5,5.5,126,1024.9,0,9.9,140,0.5,1
2022,11,2,17,Wednesday,day,58.59,0,58.59,62.9,62.9,41.5,45.48,0,0,,0,0,3.4,0.1,7,1025.3,0,9.9,15,0.1,0
2022,11,2,18,Wednesday,day,53.86,0,53.86,58.8,58.8,43.3,56.35,0,0,,0,0,1.8,0,0,1025.5,0,9.9,0,0,0
2022,11,2,19,Wednesday,day,56.38,0,56.38,56.7,56.7,43.1,60.3,0,0,,0,0,4.3,0,0,1025.9,0,9.9,0,0,0
2022,11,2,20,Wednesday,day,57.33,0,57.33,52.1,52.1,44,74,0,0,,0,0,3.1,3.1,312,1026.5,0,9.9,0,0,0
2022,11,2,21,Wednesday,day,56.7,0,56.7,51.1,51.1,43.1,73.91,0,0,,0,0,3.8,3.1,341,1026.7,0,9.9,0,0,0
2022,11,2,22,Wednesday,day,56.38,0,56.38,49.9,49.9,43.1,77.21,0,0,,0,0,2.9,0,0,1027.1,0,9.9,0,0,0
2022,11,2,23,Wednesday,day,56.07,0,56.07,47,45.2,43,85.91,0,0,,0,0,5.4,4.4,331,1027.1,0,9.9,0,0,0
2022,11,3,0,Thursday,day,56.38,0,56.38,45.1,44,42.1,89.31,0,0,,0,0,7.4,3.1,303,1027.4,0,9.9,0,0,0
2022,11,3,1,Thursday,day,57.01,0,57.01,46.1,44.1,43,88.72,0,0,,0,0,6.5,4.4,341,1027.1,0,9.9,0,0,0
2022,11,3,2,Thursday,day,56.38,0,56.38,44.8,42.6,42,89.69,0,0,,0,0,4.3,4.4,331,1027.2,0,9.9,0,0,0
2022,11,3,3,Thursday,day,62.37,0,62.37,43,43,42,96.11,0,0,,0,0,9.2,0,0,1027.5,0,9.9,0,0,0
2022,11,3,4,Thursday,day,58.9,0,58.9,42.2,42.2,40.9,94.99,0,0,,0,0,3.8,0,0,1027.5,0,9.9,0,0,0
2022,11,3,5,Thursday,day,60.48,0,60.48,41.2,41.2,39.9,95.17,0,0,,0,0,1.3,0,0,1027.7,0,9.9,0,0,0
2022,11,3,6,Thursday,day,63.94,0,63.94,42.1,40.6,39.8,91.24,0,0,,0,0,4,3.1,341,1028.1,0,9.9,0,0,0
2022,11,3,7,Thursday,day,77.81,0,77.81,39.8,38,38.8,96.3,0,0,,0,0,3.8,3.1,350,1028.3,0,9.9,11,0,0
2022,11,3,8,Thursday,day,64.57,0,64.57,47.9,46.1,42.9,82.81,0,0,,0,0,6.3,4.5,343,1029.1,0,9.9,75,0.3,1
2022,11,3,9,Thursday,day,8.51,-11.02,19.53,57,57,46.9,68.99,0,0,,0,0,5.8,0.3,5,1029.3,0,9.9,318,1.1,3
2022,11,3,10,Thursday,day,0,-68.36,68.36,62.2,62.2,44.9,53.01,0,0,,0,0,5.8,3.3,146,1029.4,0,9.9,481,1.7,5
2022,11,3,11,Thursday,day,0,-120.96,120.96,63.1,63.1,44.9,51.46,0,0,,0,0,8.9,5.6,146,1028.9,0,9.9,581,2.1,6
2022,11,3,12,Thursday,day,0,-147.74,147.74,66.1,66.1,44.9,46.44,0,0,,0,0,8.9,0.4,19,1028.2,0,9.9,546,2,5
2022,11,3,13,Thursday,day,0,-146.48,146.48,67,67,43.8,43.09,0,0,,0,0,7.4,7.7,107,1027,0,9.9,589,2.1,6
