datetime,year,month,day,dayofweek,weekdayend,EnergyUse,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
6/8/2024,2024,6,8,Saturday,end,,78.3,60.9,70.2,78.3,60.9,70.2,50.3,50.6,0,0,0,,0,0,27.5,15.8,287.9,1007.5,18.9,9.9,298.5,25.9,10
6/9/2024,2024,6,9,Sunday,end,,77.2,60.2,68.8,77.2,60.2,68.8,53.9,61.5,0.022,100,8.33,rain,0,0,24.8,13.7,278,1002.8,42.9,9.7,163.4,14.1,10
6/10/2024,2024,6,10,Monday,day,,75,58.1,67.1,75,58.1,67.1,48.9,52.9,0,0,0,,0,0,26.6,10.2,306.6,1004.4,26.2,9.9,214.1,18.6,8
6/11/2024,2024,6,11,Tuesday,day,,73,56.1,64.6,73,56.1,64.6,52.9,66.7,0,0,0,,0,0,14.1,8.1,335.2,1012.1,60.4,9.9,166.2,14.3,10
6/12/2024,2024,6,12,Wednesday,day,,77.1,57,68.3,77.1,57,68.3,52.9,60.4,0,0,0,,0,0,15.2,8,301.6,1015.7,48.3,9.9,222.3,19.3,10
6/13/2024,2024,6,13,Thursday,day,,84.9,56.9,72.6,84.4,56.9,72.5,57.9,62.9,0,0,0,,0,0,24.2,12.4,204.5,1014.9,16.1,9.9,305.3,26.5,10
6/14/2024,2024,6,14,Friday,day,,87.2,65.1,73.5,89.9,65.1,74.2,63.5,72.9,0.108,100,16.67,rain,0,0,45.1,24.1,219.8,1011.2,21.5,9.7,223,19.3,10
6/15/2024,2024,6,15,Saturday,end,,80.3,61.2,71.4,79.9,61.2,71.3,55.1,61.1,0,0,0,,0,0,21.9,12.4,336.9,1014.7,15.2,9.9,257.5,22.2,10
6/16/2024,2024,6,16,Sunday,end,,79.2,57.8,69.3,79.2,57.8,69.3,53,57.4,0,0,0,,0,0,18.8,13.4,71.5,1021.5,0.6,9.9,264.3,23,9
6/17/2024,2024,6,17,Monday,day,,87.2,61.1,74.8,89.5,61.1,75.6,63,69.4,0,0,0,,0,0,21.9,13.8,193.3,1020.9,23.3,9.9,237.6,20.6,9
6/18/2024,2024,6,18,Tuesday,day,,91.1,66.9,78.6,95.3,66.9,80.2,65.6,66.2,0,0,0,,0,0,21.9,11.4,191.1,1022.7,17.6,9.9,292.9,25.4,9
6/19/2024,2024,6,19,Wednesday,day,,89.1,67.9,78,92.1,67.9,79.1,64.3,64.8,0,0,0,,0,0,20.6,9.1,200.2,1025.9,7.7,9.9,255.9,22.1,9
6/20/2024,2024,6,20,Thursday,day,,91.1,65.9,79.6,93.2,65.9,80.8,64.7,62.8,0,0,0,,0,0,18.3,10.9,223.6,1024.9,0.3,9.9,275.1,23.8,9
6/21/2024,2024,6,21,Friday,day,,94,70.1,82.8,97,70.1,84.4,66.1,59.7,0,0,0,,0,0,19.9,10,222.2,1020.4,9.9,9.9,287.1,24.9,9
6/22/2024,2024,6,22,Saturday,end,,94,74.8,83,101.2,74.8,85.9,69.9,66.4,0,0,0,,0,0,24.2,13.9,200.6,1015,20,9.9,210.3,18.3,9
6/23/2024,2024,6,23,Sunday,end,,96.2,74.8,83.1,102.8,74.8,85.9,70.1,67.5,0.009,100,12.5,rain,0,0,31.3,16.9,204.1,1006.1,26.6,9.9,192.2,16.7,10
6/24/2024,2024,6,24,Monday,day,,81,73.2,77.2,80.3,73.2,77.1,57.9,53.7,0,0,0,,0,0,36.7,21.7,305.3,1004.5,70,9.9,198.6,17.1,7
6/25/2024,2024,6,25,Tuesday,day,,89.1,64.3,77.9,86.2,64.3,76.9,50.8,40.9,0,0,0,,0,0,23,15.5,253.2,1011.7,1.5,9.9,289.5,25,9
6/26/2024,2024,6,26,Wednesday,day,,93,71.1,81.9,96.5,71.1,83.3,64.2,56.4,0,0,0,,0,0,21.7,11.6,227.1,1007,13.2,9.9,263.2,22.7,9
6/27/2024,2024,6,27,Thursday,day,,86.1,68,75.2,84.6,68,75.1,62.1,68.1,0.275,100,25,rain,0,0,35.8,15.4,308.1,1007.9,32.6,9.5,328.3,28.4,10
6/28/2024,2024,6,28,Friday,day,,79.2,57.8,69.4,79.2,57.8,69.4,48.2,48.5,0,0,0,,0,0,26.4,17.5,107.2,1018.9,9.2,9.9,211.5,18.2,9
6/29/2024,2024,6,29,Saturday,end,,84.8,62.9,74.1,89.3,62.9,75.4,65,73.8,0.147,100,8.33,rain,0,0,27.7,16.8,165.9,1019.3,74.7,9.7,124.5,10.9,5
6/30/2024,2024,6,30,Sunday,end,,87.9,73.2,77.5,98.8,73.2,79.5,73.5,88.1,0.233,100,50,rain,0,0,26.4,17,207.3,1012.6,75.9,9.7,91.6,7.9,7
7/1/2024,2024,7,1,Monday,day,,80.2,61.2,71.9,80.3,61.2,71.9,55.2,56.8,0,0,0,,0,0,27.4,18,345.1,1016.1,18.5,9.9,299.7,25.9,10
7/2/2024,2024,7,2,Tuesday,day,,83.1,61.1,73.2,81.8,61.1,72.8,53.9,53.6,0,0,0,,0,0,15.7,9,47.3,1022.2,7.2,9.9,304.8,26.4,9
7/3/2024,2024,7,3,Wednesday,day,,84.1,61,73.9,83,61,73.5,56.5,58.4,0,0,0,,0,0,24,14.4,196.5,1020.8,3.5,9.9,282.3,24.3,9
7/4/2024,2024,7,4,Thursday,day,,91,66,77.8,97.8,66,80.5,66.8,70.1,0.357,100,8.33,rain,0,0,19.2,10.1,206.3,1013.1,40.5,9.7,146.9,12.7,7
7/5/2024,2024,7,5,Friday,day,,94.9,73.9,82.5,103.4,73.9,86.8,73.6,77.3,0.001,100,4.17,rain,0,0,23.3,13.4,210.3,1008.2,46.7,9.2,221.9,19.1,9
7/6/2024,2024,7,6,Saturday,end,,96.2,77.1,86,104.3,77.1,90.8,72.7,67.4,0,0,0,,0,0,23,10.2,222.3,1009.1,36.5,9.9,120.9,10.4,7
7/7/2024,2024,7,7,Sunday,end,,92.1,74.3,83.6,95.1,74.3,86.2,69,63.7,0.192,100,12.5,rain,0,0,36.7,9,14.5,1013.7,46.7,9.5,217.7,18.7,9
7/8/2024,2024,7,8,Monday,day,,93.9,72.9,83.4,97,72.9,85.9,69.8,66.6,0,0,0,,0,0,20.8,11,116.2,1015.3,15,9.8,176.3,15.1,8
7/9/2024,2024,7,9,Tuesday,day,,93.3,73.1,83.4,103.2,73.1,88.2,73.3,74,0,0,0,,0,0,23,13,194.8,1013.4,15.2,8.7,187.9,16.1,9
7/10/2024,2024,7,10,Wednesday,day,,92.9,75.9,82.7,103,75.9,87.2,73.6,75.3,0,0,0,,0,0,34.4,19.1,170.2,1009.7,52.1,9.9,168,14.4,9
7/11/2024,2024,7,11,Thursday,day,,88.2,73.2,80.5,89.6,73.2,81.1,66.3,64,0.298,100,12.5,rain,0,0,27.3,13.4,249.6,1012.6,43.2,9.7,260.5,22.6,9
7/12/2024,2024,7,12,Friday,day,,81.8,70.2,75.9,86.2,70.2,76.3,69.3,80.2,0.026,100,20.83,rain,0,0,24.2,8.8,175.2,1019.9,63.1,9.9,94.3,8.1,4
7/13/2024,2024,7,13,Saturday,end,,90,73.2,80.5,93.8,73.2,82.7,71.1,75.8,0.164,100,25,rain,0,0,15.7,7.8,204.8,1019.2,50.9,9.9,234.6,20.4,10
7/14/2024,2024,7,14,Sunday,end,,90.1,72.1,80,95.7,72.1,82.1,71.8,77.4,0.364,100,12.5,rain,0,0,27.7,12.5,207.2,1015.5,20.1,9.5,171.1,15,9
7/15/2024,2024,7,15,Monday,day,,96.2,73.2,84.3,100.9,73.2,87.5,70.4,67,0,0,0,,0,0,19.7,11.3,229.4,1010.6,28.9,9.9,250.4,21.4,9
7/16/2024,2024,7,16,Tuesday,day,,97.2,73.2,85.1,103.5,73.2,89.1,70.7,64.7,0.17,100,20.83,rain,0,0,32.5,21.1,224.3,1008.4,19.1,9.3,193.3,16.4,8
7/17/2024,2024,7,17,Wednesday,day,,94,73.1,80.4,99.8,73.1,83.3,71.6,77.2,0.641,100,16.67,rain,0,0,30.7,17.5,259.5,1009.1,26.7,9.5,189.4,16.4,8
7/18/2024,2024,7,18,Thursday,day,,83.3,72,76.7,84,72,77,66.8,74.4,0.013,100,8.33,rain,0,0,19.7,10.2,332.3,1011.8,29.5,9.9,144.5,12.6,10
7/19/2024,2024,7,19,Friday,day,,83.9,63.1,74.1,82.8,63.1,73.9,56.2,55.7,0,0,0,,0,0,16.3,9.3,337.5,1018.1,1.3,9.9,210,17.8,9
7/20/2024,2024,7,20,Saturday,end,,82.3,64.1,74,83.8,64.1,74.3,63,70.3,0,0,0,,0,0,19,12.4,200.1,1018.4,30.4,9.9,93.3,7.9,3
7/21/2024,2024,7,21,Sunday,end,,86.9,66.7,76.6,88.5,66.7,77.6,66.7,73.1,0.018,100,16.67,rain,0,0,14.5,9,190,1015.9,45.6,9.9,107.5,9,5
7/22/2024,2024,7,22,Monday,day,,82.2,70.2,75.9,86.5,70.2,76.7,69,80.1,0.003,100,4.17,rain,0,0,18.1,12.4,160.9,1016.5,46.6,9.9,75.1,6.4,2
7/23/2024,2024,7,23,Tuesday,day,,83.2,70.2,76.3,86.9,70.2,77.4,69.1,79.8,0.166,100,16.67,rain,0,0,17.2,7.1,256,1015.6,76.6,9.6,91,7.9,5
7/24/2024,2024,7,24,Wednesday,day,,80.1,73.1,76.2,83.6,73.1,76.4,71.7,86.3,0.015,100,8.33,rain,0,0,16.6,9.7,142.8,1018.3,51.9,8.9,57.6,5,3
7/25/2024,2024,7,25,Thursday,day,,83.1,71.2,76.7,84.6,71.2,77.1,67.5,75.3,0.001,100,4.17,rain,0,0,21.3,9.1,279.3,1017,22.9,9.9,99.1,8.7,5
7/26/2024,2024,7,26,Friday,day,,83,64.1,73.9,82.2,64.1,73.8,56,55,0,0,0,,0,0,21.8,10.4,351.9,1018.5,16.6,9.9,137.8,11.8,9
7/27/2024,2024,7,27,Saturday,end,,85.1,63.1,75.1,83.7,63.1,74.8,57.4,56.6,0,0,0,,0,0,12.8,7.5,40.7,1019.1,32.3,9.9,84.7,7.2,3
7/28/2024,2024,7,28,Sunday,end,,87.2,62.2,75.7,85.9,62.2,75.3,58.2,57.9,0,0,0,,0,0,23,12.1,78.2,1018.5,17.3,9.9,172,14.8,9
7/29/2024,2024,7,29,Monday,day,,86.2,68,77,88.2,68,78,66.2,70.4,0,0,0,,0,0,17,10,195.1,1014.1,14.4,9.9,111.5,9.7,5
7/30/2024,2024,7,30,Tuesday,day,,87.1,72,78.4,92.8,72,80.2,70.3,77.6,0,0,0,,0,0,25.7,17.5,189.7,1012.9,62.6,9.5,122.3,10.5,4
7/31/2024,2024,7,31,Wednesday,day,,91.1,74.2,79.8,95.3,74.2,82,71.4,77,0.218,100,4.17,rain,0,0,27.1,11.5,207.9,1011.4,64.9,9.9,124.4,10.7,6
8/1/2024,2024,8,1,Thursday,day,,95.1,70.2,83.6,98.2,70.2,85.9,69.1,65.7,0,0,0,,0,0,17.4,10.1,252.7,1012.9,13.9,9.6,206.1,17.7,8
8/2/2024,2024,8,2,Friday,day,,95,75.8,82.4,103.5,75.8,86,73.2,76.2,0.324,100,12.5,rain,0,0,36.7,15.5,184,1010.6,31.9,8.9,190.5,16.3,9
8/3/2024,2024,8,3,Saturday,end,,91.3,72.5,79.6,100.1,72.5,82.4,73,82.5,0.207,100,29.17,rain,0,0,25.3,16.6,225.9,1009.3,31.9,8.7,265.5,22.9,9
8/4/2024,2024,8,4,Sunday,end,,80.2,71.9,75,84.2,71.9,75.1,72.1,91.1,0.031,100,16.67,rain,0,0,20.1,10,204.9,1012.5,63.2,9.3,78,6.8,5
8/5/2024,2024,8,5,Monday,day,,92,69.3,81.1,96.3,69.3,82.4,68.2,68.9,0,0,0,,0,0,21.9,11.4,233.1,1015,4.6,9.7,250.2,21.6,9
8/6/2024,2024,8,6,Tuesday,day,,92,72,78.9,99.9,72,80.9,72.6,82.9,2.285,100,33.33,rain,0,0,32.6,10.8,303.8,1012.5,57.8,7.9,152.3,13.1,9
8/7/2024,2024,8,7,Wednesday,day,,74.2,66,69.4,74.2,66,69.4,68.3,96.2,0.502,100,41.67,rain,0,0,24.6,13.7,73,1013.5,95.7,8.4,47.3,4.2,2
8/8/2024,2024,8,8,Thursday,day,,70.5,65.9,68.4,70.5,65.9,68.4,67.3,96.1,0.681,100,58.33,rain,0,0,25.5,14.2,71.6,1016.3,100,6.7,41.5,3.6,1
8/9/2024,2024,8,9,Friday,day,,83.9,71.4,77.7,92.5,71.4,79.6,74.5,90.3,0.753,100,66.67,rain,0,0,44.8,21.3,171.2,1010.2,97.9,8.2,95.4,8.4,5
8/10/2024,2024,8,10,Saturday,end,,85,71.1,77.7,85.4,71.1,77.9,65.8,69.8,0,0,0,,0,0,22.8,13.4,280.2,1012.6,27.3,9.9,279,24.3,9
8/11/2024,2024,8,11,Sunday,end,,80.2,66.1,73.2,80.3,66.1,73.2,57.8,59.6,0,0,0,,0,0,16.6,9.1,279.4,1015.1,29.8,9.9,189.6,16.1,8
8/12/2024,2024,8,12,Monday,day,,81,59.1,71.3,81,59.1,71.3,56.9,62.6,0,0,0,,0,0,21.6,11.4,288.2,1014.7,22.9,9.9,235.4,20.4,9
8/13/2024,2024,8,13,Tuesday,day,,82.2,57.2,70.9,81.9,57.2,70.9,56.9,63.4,0,0,0,,0,0,22.8,12.5,309.3,1015.9,12.4,9.9,209,18.1,9
8/14/2024,2024,8,14,Wednesday,day,,84.1,64.2,73.4,83.3,64.2,73.4,58.7,62.2,0,0,0,,0,0,16.3,9,350,1016.8,9.1,9.9,264.1,22.7,9
8/15/2024,2024,8,15,Thursday,day,,86,65,74.8,86.1,65,74.8,60.3,63.2,0,0,0,,0,0,13.4,8.8,336.5,1016.9,3.1,9.9,210.6,18,8
8/16/2024,2024,8,16,Friday,day,,86.1,65.2,75.4,85.9,65.2,75.6,62.5,66.5,0,0,0,,0,0,12.8,8,180.3,1016,0.3,9.9,228.2,19.7,8
8/17/2024,2024,8,17,Saturday,end,,74.6,68.1,71,74.6,68.1,71,64.3,79.9,0.062,100,25,rain,0,0,22.1,11.4,147.7,1014.2,77.8,9.7,68.3,5.9,3
8/18/2024,2024,8,18,Sunday,end,,84.9,69.4,75.5,90.7,69.4,76.7,70.4,85.3,0.177,100,25,rain,0,0,31.1,12.2,143.6,1008.8,82.3,8.7,171.6,14.8,9
8/19/2024,2024,8,19,Monday,day,,84.5,67,73.2,86.7,67,73.6,66.4,81.1,0.013,100,12.5,rain,0,0,23,12.3,317.5,1005.3,68.8,9.5,214.2,18.6,10
8/20/2024,2024,8,20,Tuesday,day,,70.2,59.1,64.8,70.2,59.1,64.8,50.2,60,0.011,100,4.17,rain,0,0,27.1,18.8,328,1012,29.6,9.9,251.9,21.6,10
8/21/2024,2024,8,21,Wednesday,day,,72.1,53.1,62.6,72.1,53.1,62.6,49,62.5,0,0,0,,0,0,25.9,13.5,302.3,1017.4,15.6,9.9,219.3,18.8,9
8/22/2024,2024,8,22,Thursday,day,,75.2,52.1,64.7,75.2,52.1,64.7,50.9,63.9,0,0,0,,0,0,18.6,8.9,279.2,1021.3,16.3,9.9,265,22.9,10
8/23/2024,2024,8,23,Friday,day,,81,54,68.1,80.3,54,68,53.9,64.5,0,0,0,,0,0,12.3,11,314.3,1024.3,5.7,9.9,265.5,23,9
8/24/2024,2024,8,24,Saturday,end,,82.2,56.3,70.1,81.9,56.3,70,56.7,65.5,0,0,0,,0,0,15,8.5,279.8,1023.6,2.5,9.9,231.8,19.9,8
8/25/2024,2024,8,25,Sunday,end,,83.3,59.3,72.2,84.2,59.3,72.5,60.8,69.5,0,0,0,,0,0,13.4,8.9,220.2,1022.4,5,9.8,218.9,18.9,8
8/26/2024,2024,8,26,Monday,day,,87.6,63.1,74.5,88.7,63.1,75.1,63.4,69.9,0.001,100,4.17,rain,0,0,13,10.1,208,1019.6,10.3,9.9,196.3,17,8
8/27/2024,2024,8,27,Tuesday,day,,86.2,64.1,74.9,86.7,64.1,75.2,64.1,71.9,0,0,0,,0,0,14.1,9.5,226.1,1018,4.5,9.8,255.7,22,9
8/28/2024,2024,8,28,Wednesday,day,,95,68.3,80.3,100.6,68.3,82.5,67.8,68.3,0,0,0,,0,0,21.8,11.3,268,1014.4,10.7,9.9,236.8,20.5,8
8/29/2024,2024,8,29,Thursday,day,,78.4,69.2,73.9,78.4,69.2,73.9,65.6,75.5,0,0,0,,0,0,24.6,13.2,82.9,1020.6,70,9.9,145.1,12.6,8
8/30/2024,2024,8,30,Friday,day,,73.1,63.1,67.3,73.1,63.1,67.3,62,83.4,0.07,100,16.67,rain,0,0,21,13.1,83.1,1023.3,99.9,9.8,77.7,6.8,5
8/31/2024,2024,8,31,Saturday,end,,80.1,66,72.3,82.7,66,72.4,66.3,82.1,0,0,0,,0,0,13,7.9,179.6,1017.8,91.9,9.9,114.1,10,9
9/1/2024,2024,9,1,Sunday,end,,83.3,71.1,75.9,87.9,71.1,76.9,69.5,81.5,0,0,0,,0,0,21,9.2,213.1,1011.5,61.2,9.8,104.2,9.1,4
9/2/2024,2024,9,2,Monday,day,,78.3,61,70.6,78.3,61,70.6,52.7,55.1,0,0,0,,0,0,24.2,13.6,338.8,1015.6,34.4,9.9,198.4,17.1,9
9/3/2024,2024,9,3,Tuesday,day,,74.1,51.3,62.8,74.1,51.3,62.8,43.7,53.1,0,0,0,,0,0,20.1,13.3,2.9,1025.5,0.1,9.9,252.8,21.8,8
9/4/2024,2024,9,4,Wednesday,day,,76.1,49.8,63,76.1,49.5,63,48.1,62.1,0,0,0,,0,0,14.5,9.9,56.6,1029.1,0,9.9,225.1,19.6,8
9/5/2024,2024,9,5,Thursday,day,,77.1,51.2,64.2,77.1,51.2,64.2,53.7,70.8,0,0,0,,0,0,20.8,12.3,57.5,1026.8,7.3,9.7,254.1,21.9,9
9/6/2024,2024,9,6,Friday,day,,74.9,59.1,66.9,74.9,59.1,66.9,60.8,81.6,0,0,0,,0,0,12.3,7.5,38.1,1018.6,93.8,9.9,84.3,7.4,3
9/7/2024,2024,9,7,Saturday,end,,78.5,57.9,65.7,78.5,57.9,65.7,62.2,89.1,0.04,100,25,rain,0,0,32.6,17.7,222.5,1010.8,83.5,8.9,116,10,9
9/8/2024,2024,9,8,Sunday,end,,70.2,49.1,60.2,70.2,48.4,60.2,44.8,60.8,0,0,0,,0,0,23.6,14.6,289.9,1015.4,2.3,9.9,247.3,21.3,8
9/9/2024,2024,9,9,Monday,day,,76,47.2,63.1,76,47.2,63.1,43.9,52.3,0,0,0,,0,0,21.9,12.5,263.6,1018.5,0.3,9.9,219.1,18.9,8
9/10/2024,2024,9,10,Tuesday,day,,78.4,57.7,67.4,78.4,57.7,67.4,51.3,57.5,0,0,0,,0,0,18.3,9.2,309,1018.2,10.8,9.9,245.4,21.2,8
9/11/2024,2024,9,11,Wednesday,day,,80.3,54,67.1,79.6,54,67,51,60.9,0,0,0,,0,0,12.1,8.5,33.6,1021.2,0.2,9.8,236.3,20.4,8
9/12/2024,2024,9,12,Thursday,day,,80.3,55.2,66.8,80.1,55.2,66.8,56.9,74.5,0,0,0,,0,0,16.1,8.7,110,1023.1,32.2,7.8,201.5,17.4,8
9/13/2024,2024,9,13,Friday,day,,82.3,56.2,68.8,81.1,56.2,68.6,56.8,70.4,0,0,0,,0,0,11.2,6.6,32.8,1023.2,8.4,9.7,215.4,18.6,7
9/14/2024,2024,9,14,Saturday,end,,84.8,57,70.4,84.4,57,70.5,59,70.6,0,0,0,,0,0,19.7,11.4,65.9,1023.1,2.4,9.8,199.9,17.3,7
9/15/2024,2024,9,15,Sunday,end,,80.2,60,68.8,80.8,60,68.9,57.8,70.5,0,0,0,,0,0,21.9,12.6,65.2,1025.8,18.7,9.9,180.8,15.7,8
9/16/2024,2024,9,16,Monday,day,,73.1,54,63.9,73.1,54,63.9,56.8,78.7,0,0,0,,0,0,19.2,11,60,1025.3,17.6,9.9,135.9,11.7,4
9/17/2024,2024,9,17,Tuesday,day,,76.9,62.2,68.6,76.9,62.2,68.6,62.2,81.1,0,0,0,,0,0,20.6,10.3,54.3,1021.7,69.7,9.9,110.4,9.5,4
9/18/2024,2024,9,18,Wednesday,day,,74.9,65.2,68.8,74.9,65.2,68.8,61.4,78,0.001,100,4.17,rain,0,0,22.6,10.2,36.9,1016.7,46.9,9.9,72.2,6.2,3
9/19/2024,2024,9,19,Thursday,day,,84.7,62.1,72.2,83.7,62.1,71.9,56.6,62.2,0,0,0,,0,0,25.1,12.5,9.2,1011.6,23.7,9.9,163,14.2,6
9/20/2024,2024,9,20,Friday,day,,83,60.3,71.3,82.9,60.3,71.4,60,69.5,0,0,0,,0,0,21.9,14.2,44.2,1012.6,23.8,9.8,164.4,14.3,8
9/21/2024,2024,9,21,Saturday,end,,80,61.1,68.4,80.4,61.1,68.4,57.9,71.6,0,0,0,,0,0,18.6,8.5,29.6,1014.5,39.8,9.9,132.5,11.4,7
9/22/2024,2024,9,22,Sunday,end,,76,57.9,65.5,76,57.9,65.5,55.1,71,0,0,0,,0,0,19,9.6,62.3,1015.2,31.6,9.9,164.3,14.2,8
9/23/2024,2024,9,23,Monday,day,,66.9,57,61.8,66.9,57,61.8,53.2,73.9,0.005,100,20.83,rain,0,0,18.8,10.8,81.2,1016.9,76.1,9.9,83.5,7.2,3
9/24/2024,2024,9,24,Tuesday,day,,66,59.1,62.4,66,59.1,62.4,54.3,75.1,0.006,100,4.17,rain,0,0,21.3,12,78.1,1018.9,92,9.9,80.3,6.9,4
9/25/2024,2024,9,25,Wednesday,day,,66,61.2,63.5,66,61.2,63.5,59.3,86.7,0.039,100,16.67,rain,0,0,17.2,9.8,83.5,1019.4,100,9.4,35.5,3.1,1
9/26/2024,2024,9,26,Thursday,day,,77.1,63.2,69.2,77.1,63.2,69.2,67.6,94.8,0.004,100,16.67,rain,0,0,22.6,6.5,96.5,1017.1,84,8.7,48.1,4.1,2
9/27/2024,2024,9,27,Friday,day,,71.1,64.3,67.1,71.1,64.3,67.1,65.5,94.5,0.006,100,25,rain,0,0,18.3,11.4,66.7,1014.6,93.1,6.8,42.7,3.7,2
9/28/2024,2024,9,28,Saturday,end,,66.2,62.1,64.8,66.2,62.1,64.8,64.3,98.2,0.032,100,66.67,rain,0,0,31.1,19.9,60.5,1012.1,100,6,36.5,3.1,2
9/29/2024,2024,9,29,Sunday,end,,63.6,59.3,61.6,63.6,59.3,61.6,60.7,96.9,0.001,100,4.17,rain,0,0,23.3,12.5,53.4,1015.2,99.6,7.7,30.2,2.5,1
9/30/2024,2024,9,30,Monday,day,,71.7,59.1,64.6,71.7,59.1,64.6,57.4,78.8,0,0,0,,0,0,19.2,12.6,54.9,1016.5,71.6,9.9,126.5,10.8,6
10/1/2024,2024,10,1,Tuesday,day,,69.9,57.4,63.1,69.9,57.4,63.1,56,77.9,0,0,0,,0,0,23.9,16.1,52.7,1016.6,53.3,9.9,77.4,6.6,4
10/2/2024,2024,10,2,Wednesday,day,,69.9,57.2,63.3,69.9,57.2,63.3,54.5,74,0,0,0,,0,0,19.7,9,58.7,1015.5,96.3,9.9,121.4,10.3,6
10/3/2024,2024,10,3,Thursday,day,,73.5,57.5,64.3,73.5,57.5,64.3,55.4,74.2,0,0,0,,0,0,17.2,11.8,184.9,1019.7,66.2,9.9,113.9,9.8,6
10/4/2024,2024,10,4,Friday,day,,75.9,50.1,63.7,75.9,50.1,63.7,56.7,79.4,0,0,0,,0,0,20.8,12,163.5,1021.5,52,9.9,123.8,10.6,6
10/5/2024,2024,10,5,Saturday,end,,78.1,56.1,66.3,78.1,56.1,66.3,51.7,63.8,0,0,0,,0,0,17.2,10.2,350.7,1019.9,16,9.6,165.4,14.4,7
10/6/2024,2024,10,6,Sunday,end,,74.3,49.1,61.8,74.3,47.5,61.8,48.4,64.2,0,0,0,,0,0,16.1,9.9,206.7,1017.5,0.3,9.9,180.1,15.6,7
10/7/2024,2024,10,7,Monday,day,,75.9,60.3,65.6,75.9,60.3,65.6,51.5,63.5,0,0,0,,0,0,23.9,15.5,303.1,1010,57.6,9.9,132.1,11.3,6
10/8/2024,2024,10,8,Tuesday,day,,69.2,48.9,58.4,69.2,47.2,58.3,41.1,55.7,0,0,0,,0,0,21.9,9,299,1012.5,6.1,9.9,158.6,13.8,7
10/9/2024,2024,10,9,Wednesday,day,,69.3,44.4,57.2,69.3,44.4,57.2,39.1,54.2,0,0,0,,0,0,25.3,12.4,284.8,1012.5,22.4,9.9,149.1,12.9,7
10/10/2024,2024,10,10,Thursday,day,,61.1,44.2,52.8,61.1,42,51.8,36.7,55.2,0,0,0,,0,0,24.2,14.7,318.6,1017.4,4.3,9.9,168.4,14.5,7
10/11/2024,2024,10,11,Friday,day,,68.2,39.2,54,68.2,37.8,53.3,37.9,58.2,0,0,0,,0,0,19.9,12.6,268.6,1018.1,0,9.9,162.9,14.2,7
10/12/2024,2024,10,12,Saturday,end,,76.1,49.1,62,76.1,49.1,62,40.2,48,0,0,0,,0,0,23.9,12.8,273.7,1013.5,5.3,9.9,150.2,13.1,7
10/13/2024,2024,10,13,Sunday,end,,80.1,51.1,64.1,79.6,51.1,64.1,46.3,53.6,0,0,0,,0,0,25.3,15.7,187.4,1009.2,26.4,9.9,141.1,12.3,6
10/14/2024,2024,10,14,Monday,day,,69.1,48,59.4,69.1,43.9,59,43,57.7,0,0,0,,0,0,39.4,19.7,290.7,1004.7,39.3,9.9,143.6,12.4,6
10/15/2024,2024,10,15,Tuesday,day,,57.1,41.1,48.7,57.1,39.2,47.3,31.8,53.4,0,0,0,,0,0,25.3,15.6,286.2,1012.1,23.4,9.9,120.5,10.4,7
10/16/2024,2024,10,16,Wednesday,day,,58,39.2,47.7,58,35.5,46,32.9,57.9,0,0,0,,0,0,24,12.6,310.1,1017,14.8,9.9,143,12.4,8
10/17/2024,2024,10,17,Thursday,day,,61.1,37.1,47.5,61.1,32.2,45.4,31.5,56.8,0,0,0,,0,0,24.2,13.7,0.6,1022.8,0,9.9,145.5,12.7,6
10/18/2024,2024,10,18,Friday,day,,70.2,42.3,54.3,70.2,38.5,53,29.4,43.3,0,0,0,,0,0,18.3,10.2,354,1028.9,0,9.9,143.4,12.4,6
10/19/2024,2024,10,19,Saturday,end,,72.2,40.2,55.8,72.2,37.1,55,35.3,50,0,0,0,,0,0,9.8,6.3,319,1031.6,0,9.9,141.1,12.2,6
10/20/2024,2024,10,20,Sunday,end,,75,38.9,57.3,75,38.9,57.3,36.7,53.8,0,0,0,,0,0,15.7,6.5,269.6,1026.1,0,9.9,141,12.1,6
10/21/2024,2024,10,21,Monday,day,,80.3,42,62,79.2,42,61.8,38.4,46.8,0,0,0,,0,0,11.6,9.1,260.3,1022.3,0,9.9,132.5,11.5,6
10/22/2024,2024,10,22,Tuesday,day,,82.4,52.2,66.9,81,52.2,66.7,47.7,52.4,0,0,0,,0,0,11.9,7.7,155.5,1022.6,1,9.9,125.3,10.9,6
10/23/2024,2024,10,23,Wednesday,day,,77.2,50,63.3,77.2,50,63.3,47.2,59.7,0,0,0,,0,0,27.4,16,207.9,1016.9,1.2,9.9,126.4,10.9,6
10/24/2024,2024,10,24,Thursday,day,,68.1,52.2,60.2,68.1,52.2,60.2,42.4,54.7,0,0,0,,0,0,28.5,20.1,332.1,1013.3,17.7,9.9,128.7,11.1,6
10/25/2024,2024,10,25,Friday,day,,63.2,39.8,51.8,63.2,36.7,50.7,33.5,52.3,0,0,0,,0,0,15.2,10.2,280.4,1019,0.5,9.9,129.8,11.1,6
