datetime,Year,Month,Day,dayofweek,weekdayend,NetEnergyUse,EnergyUseIn,EnergyUseOut,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
3/15/2020,2020,3,15,Sunday,end,2782.69,993.82,-1788.87,54.1,38.7,45.3,54.1,35.9,42.9,27.3,53.2,0.002,100,8.33,rain,0,0,19.7,12.4,354.9,1029.6,50.7,9.9,170.9,14.8,7
3/16/2020,2020,3,16,Monday,day,2320,1165.83,-1154.17,45.1,31.9,39.2,41.8,24.2,32.9,21.7,50.4,0,0,0,,0,0,23,13.4,83.3,1032.6,35.3,9.9,103.9,8.9,6
3/17/2020,2020,3,17,Tuesday,day,1749.21,1337.5,-411.71,53.2,39.1,45.4,53.2,35,44.2,38.7,78.1,0.161,100,29.17,rain,0,0,23.3,10,300.3,1022.3,81,9,87,7.4,4
3/18/2020,2020,3,18,Wednesday,day,2556.2,1105.32,-1450.88,56.1,35.8,46.1,56.1,35.6,44.1,29.8,55,0,0,0,,0,0,18.3,14.5,154.6,1029.3,16.2,9.9,140.5,12.1,6
3/19/2020,2020,3,19,Thursday,day,1455.6,1353.21,-102.39,51.3,40,46.2,51.3,35.2,43.2,43,89,0.884,100,41.67,rain,0,0,26.6,12.2,62.8,1023.3,96.6,7.6,55.8,4.8,2
3/20/2020,2020,3,20,Friday,day,1720.47,1154.43,-566.04,78.3,46.2,59.8,78.3,43.3,59.1,51.8,78.3,0.012,100,12.5,rain,0,0,32.8,18.7,225.2,1014,74.9,6.2,98.6,8.7,5
3/21/2020,2020,3,21,Saturday,end,2833.13,974.94,-1858.19,66.9,41.1,49.5,66.9,33,46.7,29.3,46.4,0,0,0,,0,0,26.6,16,342.9,1023.2,28.9,9.9,173,14.9,8
3/22/2020,2020,3,22,Sunday,end,2573.23,1110.06,-1463.17,44,32,38.1,38.5,22.7,31.3,19.4,47.4,0,0,0,,0,0,24.2,15.9,66.3,1034.9,57.6,9.9,138.4,11.9,6
3/23/2020,2020,3,23,Monday,day,1867.61,1866.98,-0.63,42.3,36.1,38.4,36,27.8,31.5,34.4,86.1,0.864,100,58.33,rain,0,0.1,32,16.5,65.8,1025,80.8,6.7,23.7,2.1,1
3/24/2020,2020,3,24,Tuesday,day,2725.37,1189.74,-1535.63,55.3,35.2,44.8,55.3,29.9,42.4,35.1,70.5,0,0,0,,0,0,21.7,9.9,346.2,1018.8,41.5,9.9,184.9,15.9,9
3/25/2020,2020,3,25,Wednesday,day,1645.56,1612.17,-33.39,45,39.1,42.5,39.3,33.7,37,35.7,76.9,0.013,100,8.33,rain,0,0,31,20.2,56.5,1016.7,67.3,9.9,42.1,3.7,2
3/26/2020,2020,3,26,Thursday,day,2940.84,1096.84,-1844,58,33.1,46,58,30.3,44.5,35.6,68.6,0,0,0,,0,0,19,13.6,237.2,1015.1,8.6,9.9,185.6,16,8
3/27/2020,2020,3,27,Friday,day,2822.12,1038.9,-1783.22,68.1,47.9,56,68.1,44.9,55.2,38.8,57.7,0,0,0,,0,0,17.4,12.2,312.3,1010.6,42.9,9.9,170.4,14.6,7
3/28/2020,2020,3,28,Saturday,end,1582.85,1582.54,-0.31,50.9,44.2,47.4,50.9,40.5,43.8,39.6,77.2,0.717,100,66.67,rain,0,0,20.6,11.1,65.1,1016.8,67.8,7.2,20.3,1.7,1
3/29/2020,2020,3,29,Sunday,end,1557.07,1555.82,-1.25,50.1,45.1,47.4,50.1,39.9,43.9,46.3,96,0.076,100,8.33,rain,0,0,18.6,13.3,46.8,1012.7,100,3.3,27.9,2.6,1
3/30/2020,2020,3,30,Monday,day,1512.64,1486.18,-26.46,53.9,45.1,48.4,53.9,41.1,46.8,46.1,91.9,0.007,100,12.5,rain,0,0,25.1,7.7,104.2,1012.8,95.4,6.4,48.3,4.3,2
3/31/2020,2020,3,31,Tuesday,day,1589.2,1487.45,-101.75,46.1,40.9,43.4,45,35.4,40.4,39.4,86.1,0.044,100,33.33,rain,0,0,18.3,9.9,90.2,1014.6,93.5,8.2,51.1,4.4,3
4/1/2020,2020,4,1,Wednesday,day,2527.9,1087.07,-1440.83,53,38.1,45.3,53,32.8,41.7,30.6,58.9,0,0,0,,0,0,23.5,14.9,8.6,1008.6,63.9,9.9,133.2,11.3,6
4/2/2020,2020,4,2,Thursday,day,2991.56,1013.05,-1978.51,56.1,37.2,47.1,56.1,30,43.5,26.6,45.5,0,0,0,,0,0,39.6,23.6,327.5,1006.6,11.4,9.9,206.5,17.8,9
4/3/2020,2020,4,3,Friday,day,1999.31,1139.37,-859.94,56.8,45.2,50,56.8,37.5,46.5,34.4,55.9,0.002,100,8.33,rain,0,0,32.2,25.4,332.9,1005.6,73.3,9.9,119.3,10.4,5
4/4/2020,2020,4,4,Saturday,end,1648.07,957.91,-690.16,57,46.9,51.1,57,43.5,49.3,42.4,72.6,0,0,0,,0,0,19.2,9.9,16.4,1014.2,63.3,9.9,106.7,9.1,5
4/5/2020,2020,4,5,Sunday,end,1791.74,879.81,-911.93,66,42.3,53.9,66,40.7,53.4,43.2,70.4,0,0,0,,0,0,19.7,10,236,1015.9,45.6,8.6,131.3,11.3,6
4/6/2020,2020,4,6,Monday,day,3071.88,888.61,-2183.27,64.3,48.1,56.3,64.3,43.9,56,35.8,51.8,0.092,100,16.67,rain,0,0,20.8,11.1,328.3,1015.3,36,9.9,219.5,19,8
4/7/2020,2020,4,7,Tuesday,day,2276.21,853.67,-1422.54,65.9,41,54.4,65.9,39.5,54.2,37.2,53.6,0,0,0,,0,0,20.8,12.4,209.4,1011.4,38.1,9.9,163.5,14,6
4/8/2020,2020,4,8,Wednesday,day,2388.97,962.01,-1426.96,71,49.9,58.4,71,46.3,58.2,50.5,77.3,0.361,100,25,rain,0,0,24.6,11.5,264.7,1000.5,56.3,8.1,165.7,14.3,8
4/9/2020,2020,4,9,Thursday,day,1810.04,1031.98,-778.06,64.2,43.1,51,64.2,41.6,49.9,39,69,0.146,100,12.5,rain,0,0,37.2,18.6,266.4,995.2,52.2,9.2,102.4,8.9,4
4/10/2020,2020,4,10,Friday,day,2192.41,938.7,-1253.71,48,39,43.4,40.6,31.3,35.8,25,48.8,0.011,100,4.17,rain,0,0,43.3,25,284.7,999,69.9,9.7,122.1,10.6,5
4/11/2020,2020,4,11,Saturday,end,3031.88,938.06,-2093.82,54,36,45,54,29.7,41.2,22,40.5,0,0,0,,0,0,31.8,20.2,282.4,1013,29.2,9.9,215.2,18.5,9
4/12/2020,2020,4,12,Sunday,end,2042.44,944.68,-1097.76,67,33.9,52.2,67,31,51.7,35.4,54.8,0,0,0,,0,0,25.3,16.8,174.8,1018.9,37.2,9.9,129.9,11.3,7
4/13/2020,2020,4,13,Monday,day,1728.72,1661,-67.72,70,55.2,61.5,70,55.2,61.5,56,83.8,1.635,100,75,rain,0,0,40.5,24,188.5,1006,69,7.2,28.2,2.3,2
4/14/2020,2020,4,14,Tuesday,day,2550.58,980.94,-1569.64,55.3,43.2,50.5,55.3,38.5,48.6,30.6,46.9,0,0,0,,0,0,30.3,15.7,304.3,1016.1,38.6,9.9,198.8,17.2,7
4/15/2020,2020,4,15,Wednesday,day,3034.38,959.48,-2074.9,50.2,39,44.5,50.2,31.4,40.4,25.9,51.5,0.016,100,16.67,rain,0,0,22.1,12.6,302.2,1014.6,38.7,9.9,236.3,20.5,9
4/16/2020,2020,4,16,Thursday,day,2727.54,990.32,-1737.22,48.8,37.1,42.9,44.3,32.9,37.5,23.1,46.5,0,0,0,,0,0,28.8,19.5,292.7,1018.8,52.3,9.9,211.1,18.3,9
4/17/2020,2020,4,17,Friday,day,2228.02,1131.19,-1096.83,48.9,30.8,41,44.9,27.5,37.6,26,57.9,0.003,100,12.5,rain,0,0,24.4,12.7,232.3,1022,37.1,9.9,141.6,12.2,6
4/18/2020,2020,4,18,Saturday,end,1410.56,1297.49,-113.07,47,37.6,43.5,43.2,37.5,40,35.8,75.8,0.096,100,37.5,rain,0,0,33,18.1,341.9,1009.1,82.9,7.8,52.5,4.7,2
4/19/2020,2020,4,19,Sunday,end,2969.8,993.19,-1976.61,59.2,30.1,46.6,59.2,27.5,45.9,29.7,54.9,0,0,0,,0,0,28.7,18.3,225.3,1011.2,13.8,9.9,222.1,19.1,8
4/20/2020,2020,4,20,Monday,day,1770.96,947.55,-823.41,56.1,43.9,51.8,56.1,38.2,51.5,33.3,50.9,0,0,0,,0,0,21.7,10.7,352.3,1003.7,31.4,9.9,132.1,11.5,5
4/21/2020,2020,4,21,Tuesday,day,2058.5,1084.84,-973.66,58.7,41,48.6,58.7,33.7,45.6,36.8,66.5,0.271,100,20.83,rain,0,0,36.8,21.5,244.9,1001.7,29.2,9.3,127.2,11.1,8
4/22/2020,2020,4,22,Wednesday,day,3369.49,948.73,-2420.76,50.2,35,42.6,50.2,26.9,37.4,16.8,36.6,0,0,0,,0,0,30.8,19.7,295.3,1011.6,4.4,9.9,266.3,22.9,9
4/23/2020,2020,4,23,Thursday,day,2106.72,1147.24,-959.48,55.2,35.8,44.1,55.2,32.1,42.6,26.8,52.3,0.07,100,16.67,rain,0,0,15.9,9.8,132.9,1016.1,56.3,9.6,132.3,11.3,5
4/24/2020,2020,4,24,Friday,day,1435.75,1408.35,-27.4,49.9,41.2,45.7,47.9,35,41.6,44.1,94.2,0.85,100,75,rain,0,0,21,12.6,34.4,1006.8,90.2,6.3,41.3,3.4,1
4/25/2020,2020,4,25,Saturday,end,2657.63,933.96,-1723.67,65,39.2,51.3,65,36.9,50.5,39.1,68.3,0,0,0,,0,0,20.1,15.7,127.6,1015.7,42.6,8.4,198.8,17.3,9
4/26/2020,2020,4,26,Sunday,end,1374.98,1370.89,-4.09,48.8,44.1,47,46.2,39.5,42.6,43.6,88.2,0.301,100,70.83,rain,0,0,27.6,14.7,59.8,1010.2,92,6.3,27.6,2.2,1
4/27/2020,2020,4,27,Monday,day,1460.67,1120.15,-340.52,51.2,39.9,44.8,51.2,33.4,40.3,38,77.9,0.017,100,20.83,rain,0,0,23.3,13.8,348.1,1012.6,83.5,9.5,91.3,7.8,3
4/28/2020,2020,4,28,Tuesday,day,2944.94,942.17,-2002.77,64.3,38.1,50.9,64.3,33.7,50,34.6,58.2,0,0,0,,0,0,19.7,10.1,294.8,1019.3,21.5,9.9,269.9,23.3,9
4/29/2020,2020,4,29,Wednesday,day,1446.81,1039.83,-406.98,59.3,46,52.8,59.3,45.1,52.7,41.9,67.1,0,0,0,,0,0,28.6,19.1,105.2,1020.2,83.8,9.9,92.7,8,3
4/30/2020,2020,4,30,Thursday,day,1623.19,1513.9,-109.29,65.9,53.1,59.3,65.9,53.1,59.3,54.5,84.5,0.502,100,37.5,rain,0,0,43.9,29.9,138.9,1012.5,91,8.5,49,4.2,2
5/1/2020,2020,5,1,Friday,day,1923.39,1005.47,-917.92,67,56.8,60.7,67,56.8,60.7,53.3,78.6,0.508,100,37.5,rain,0,0,24.6,14.5,315.1,1005.3,72.8,8.5,141.3,12.3,6
5/2/2020,2020,5,2,Saturday,end,3035.66,821.21,-2214.45,70.3,50,61.4,70.3,50,61.4,40.3,47.9,0,0,0,,0,0,24.2,14.6,307.8,1013.5,6.7,9.9,288,25,9
5/3/2020,2020,5,3,Sunday,end,2111.77,854.28,-1257.49,77.2,54,65.3,77.2,54,65.3,50.2,61,0.053,100,12.5,rain,0,0,20.8,12.8,238.6,1007.7,41.8,9.8,170.5,14.6,7
5/4/2020,2020,5,4,Monday,day,2292.25,831.27,-1460.98,70.2,50.1,62.4,70.2,50.1,62.4,43.3,51.7,0.002,100,8.33,rain,0,0,34.1,19.4,319.6,1005.8,32.1,9.9,254.8,22,9
5/5/2020,2020,5,5,Tuesday,day,2263.91,836.31,-1427.6,58,45.1,51.5,58,41.2,50.3,27.8,40.9,0,0,0,,0,0,24.2,12.5,302.3,1012.5,3.8,9.9,214,18.5,8
5/6/2020,2020,5,6,Wednesday,day,1338.41,1269.12,-69.29,53.1,43.1,48.1,53.1,39.7,46.3,39.9,74,0.03,100,29.17,rain,0,0,21.9,12.1,66.8,1009.1,87.8,9.8,57.2,5.1,2
5/7/2020,2020,5,7,Thursday,day,3004.44,885.44,-2119,64.2,43.2,54,64.2,40,52.7,33.4,51.7,0,0,0,,0,0,22.9,14.5,292.6,1008.3,46.1,9.9,289.3,24.9,10
5/8/2020,2020,5,8,Friday,day,1241.71,1128.95,-112.76,56.8,42.5,48.1,56.8,38.1,46.5,37.6,68.8,0.414,100,50,rain,0,0,32.2,8.6,33.1,1007.5,77.6,8.4,62.1,5.5,2
5/9/2020,2020,5,9,Saturday,end,2812.95,954.15,-1858.8,45.1,32.1,39.3,38.5,24.9,31.6,20.9,49.5,0.047,100,12.5,"rain,snow",0,0,37.4,19.6,292.7,1012,33.1,9.9,247.7,21.5,10
5/10/2020,2020,5,10,Sunday,end,3269.38,911.61,-2357.77,62.2,31.1,48.8,62.2,25.1,46.7,25.9,42.5,0,0,0,,0,0,30.6,18,235.7,1018,0.4,9.9,298.2,25.7,9
5/11/2020,2020,5,11,Monday,day,2058.53,1116.68,-941.85,56.9,42.5,49.8,56.9,40.8,47.9,38.1,65.6,0.084,100,20.83,rain,0,0,32.3,15.3,269.6,1011.5,51.8,9.8,157.3,13.7,6
5/12/2020,2020,5,12,Tuesday,day,2943.99,912.87,-2031.12,57.9,43,50.5,57.9,37.9,48.8,27.9,43.4,0,0,0,,0,0,29.1,19.4,291.4,1016.9,63.1,9.9,290.5,25,10
5/13/2020,2020,5,13,Wednesday,day,2944.95,852.39,-2092.56,63.2,35.1,51.4,63.2,32.5,50.2,27.6,42.4,0,0,0,,0,0,25.1,16.7,305.9,1024.3,6.5,9.9,305.3,26.2,10
5/14/2020,2020,5,14,Thursday,day,2633.41,978.39,-1655.02,72.1,38.2,57.8,72.1,34.8,57.2,37.9,49.1,0,0,0,,0,0,21.9,13.6,207.1,1022.9,32,9.9,260.9,22.4,9
5/15/2020,2020,5,15,Friday,day,2364.68,1010.18,-1354.5,82.4,57.4,71.7,82.7,57.4,71.8,58.1,64.9,0,0,0,,0,0,28.7,16.9,220.6,1013.5,44.9,9.9,219.5,18.9,8
5/16/2020,2020,5,16,Saturday,end,2698.31,859.66,-1838.65,76,62,70,76,62,70,53.1,56.6,0,0,0,,0,0,25.3,16.7,332.6,1016,25,9.9,252,21.7,9
5/17/2020,2020,5,17,Sunday,end,2154.28,809.54,-1344.74,66.9,52.1,59.8,66.9,52.1,59.8,48.8,68.1,0,0,0,,0,0,21.7,13.3,116.3,1022.8,36.5,9.9,190.7,16.6,7
5/18/2020,2020,5,18,Monday,day,2217.59,868.14,-1349.45,68,51.3,58.7,68,51.3,58.7,46.7,66.5,0,0,0,,0,0,26.3,18.9,77.5,1019.1,51.2,9.9,202.2,17.6,7
5/19/2020,2020,5,19,Tuesday,day,2645.98,822.14,-1823.84,65.2,52.1,57.9,65.2,52.1,57.9,37.5,49.7,0,0,0,,0,0,37.8,24.5,80.4,1022.3,0.8,9.9,260.7,22.6,8
5/20/2020,2020,5,20,Wednesday,day,2289.44,819.64,-1469.8,61,44.1,52.7,61,42.7,51.8,34.3,50.7,0,0,0,,0,0,30.9,19.5,80.8,1028.5,2.2,9.9,216.3,18.8,7
5/21/2020,2020,5,21,Thursday,day,2686.64,837.26,-1849.38,71.1,41,56.2,71.1,37.3,55.5,46.1,70.6,0,0,0,,0,0,17.7,11.8,113,1027.3,28,9.9,290.1,25,9
5/22/2020,2020,5,22,Friday,day,1685.9,1054,-631.9,73,51.2,62,73,51.2,62,57,84.3,0.305,100,16.67,rain,0,0,17.9,13.5,124.2,1019.9,81,8.6,113.7,9.7,4
5/23/2020,2020,5,23,Saturday,end,1657.48,1010.49,-646.99,73.3,56.2,65.1,73.3,56.2,65.1,62.1,90.4,0.334,100,41.67,rain,0,0,26.4,21,56.7,1015.2,85.7,7.1,111.7,9.6,5
5/24/2020,2020,5,24,Sunday,end,2453.85,890.18,-1563.67,66.9,52.2,58.3,66.9,52.2,58.3,49.9,74.6,0,0,0,,0,0,21.3,11,68.1,1022.5,75.7,9.5,219.3,19.1,9
5/25/2020,2020,5,25,Monday,day,1918.35,888.92,-1029.43,72,56,62.4,72,56,62.4,57.4,84.4,0,0,0,,0,0,13.9,6.8,62.7,1022.1,69.7,8.5,179.8,15.4,9
5/26/2020,2020,5,26,Tuesday,day,2474.31,927.03,-1547.28,79.3,57.8,66.9,79.3,57.8,66.9,60.7,82.3,0,0,0,,0,0,14.5,8.7,160.7,1021.7,43.3,6.7,255.2,22.2,9
5/27/2020,2020,5,27,Wednesday,day,1917.07,1012.7,-904.37,80.2,59.1,68.6,82,59.1,68.7,62.4,82.4,0,0,0,,0,0,17.7,13.4,158.4,1022,55.2,7.5,209,17.9,8
5/28/2020,2020,5,28,Thursday,day,1382.55,1243.62,-138.93,77,66,71.3,77,66,71.3,67.8,88.7,0.026,100,20.83,rain,0,0,26.4,15.7,162.7,1019.5,85.5,8.2,102.2,9,3
5/29/2020,2020,5,29,Friday,day,1582.54,1303.15,-279.39,84.1,69.3,74.8,89.1,69.3,75.9,69.1,83.5,0.079,100,16.67,rain,0,0,30.9,14.9,200.6,1014.4,75.2,9.4,135,11.6,6
5/30/2020,2020,5,30,Saturday,end,2371.62,939.63,-1431.99,80.2,66.1,72.2,79.8,66.1,72.2,58.7,66.2,0.014,100,12.5,rain,0,0,20.8,13.4,298.1,1011.8,21,9.9,301.2,26.3,9
5/31/2020,2020,5,31,Sunday,end,2611.68,864.37,-1747.31,69.4,53.3,62.6,69.4,53.3,62.6,39.3,43.2,0,0,0,,0,0,24,14.9,334.6,1017.4,8.4,9.9,332.5,28.6,9
6/1/2020,2020,6,1,Monday,day,1989.53,937.75,-1051.78,71.2,45,59.9,71.2,42,59.6,37.6,45.3,0,0,0,,0,0,24.1,15.7,310,1021.5,15.4,9.9,256.4,22.3,9
6/2/2020,2020,6,2,Tuesday,day,1629.15,1141.53,-487.62,70.4,53.3,63.1,70.4,53.3,63.1,45.8,54.3,0,0,0,,0,0,21.9,10.2,243,1015.1,50.2,9.9,145.8,12.7,6
6/3/2020,2020,6,3,Wednesday,day,1787,1204.87,-582.13,83,59.1,70.9,85,59.1,71.1,59.9,69.4,0.283,100,12.5,rain,0,0,43.8,26.2,264,1004.9,22.6,9.6,183.9,15.9,6
6/4/2020,2020,6,4,Thursday,day,2047.49,1154.47,-893.02,87.4,64.5,76,87.4,64.5,76.1,62.5,66.7,0,0,0,,0,0,18.3,10.4,227.9,1010.1,10.4,9.9,273.6,23.5,8
6/5/2020,2020,6,5,Friday,day,1824.46,1386.92,-437.54,81.2,68.3,73,84.6,68.3,73.4,69.7,90.1,1.151,100,62.5,rain,0,0,40.3,14.3,221.7,1011.5,61.9,7.2,131,11.3,6
6/6/2020,2020,6,6,Saturday,end,2036.44,1048.59,-987.85,85.1,69.3,76.4,88.9,69.3,77.2,65.6,72.9,0.029,100,8.33,rain,0,0,28.6,11.5,290.3,1007.9,50.9,7.9,234.5,20.2,8
6/7/2020,2020,6,7,Sunday,end,2449.72,888.26,-1561.46,76,61.2,69.1,76,61.2,69.1,48.7,49.3,0,0,0,,0,0,28.8,16.8,338.2,1011.9,22.9,9.9,297.5,25.7,9
6/8/2020,2020,6,8,Monday,day,2237.38,932.05,-1305.33,77.2,55.2,67.5,77.2,55.2,67.5,46.7,48.6,0,0,0,,0,0,15.4,9,315.3,1015.6,0.1,9.9,316.7,27.4,9
6/9/2020,2020,6,9,Tuesday,day,2107.64,982.48,-1125.16,86.1,57.1,73.6,86.2,57.1,73.7,56.9,57.5,0,0,0,,0,0,25.3,11.4,238.2,1013.6,0.2,9.9,303.8,26,9
6/10/2020,2020,6,10,Wednesday,day,1846.86,1059.05,-787.81,89.2,67,78.4,95.9,67,81.4,67.9,71,0,0,0,,0,0,27.7,15.8,178,1012.9,14.1,9.6,266.7,23.1,9
6/11/2020,2020,6,11,Thursday,day,1686.15,1475.42,-210.73,79.4,71.9,75.4,79.4,71.9,75.4,71,86.1,0.193,100,37.5,rain,0,0,27.1,14.7,198.6,1014.5,57.9,9.3,101.7,8.9,4
6/12/2020,2020,6,12,Friday,day,2286.88,1002.96,-1283.92,83.1,65.1,75.2,81.8,65.1,74.8,56.1,55.7,0,0,0,,0,0,21.7,12.2,295,1017.6,19,9.4,305.6,26.5,9
6/13/2020,2020,6,13,Saturday,end,2496.69,857.12,-1639.57,74.1,57.8,66.4,74.1,57.8,66.4,45,47.1,0,0,0,,0,0,20.8,11.3,346.3,1020.8,4.4,9.9,318,27.3,9
6/14/2020,2020,6,14,Sunday,end,2483.13,821.83,-1661.3,73.3,52,62.9,73.3,52,62.9,43.9,50.8,0,0,0,,0,0,18.3,12.4,53.3,1026.5,0.1,9.9,314.5,27.3,9
6/15/2020,2020,6,15,Monday,day,2053.47,789.71,-1263.76,74.9,52.3,64.3,74.9,52.3,64.3,49.6,61,0,0,0,,0,0,24.2,11.2,59.3,1027.8,1.5,9.9,272.5,23.6,9
6/16/2020,2020,6,16,Tuesday,day,2039.92,831.58,-1208.34,75,53.2,65.2,75,53.2,65.2,51.2,63.2,0,0,0,,0,0,25.3,14.9,66.9,1026.8,1.7,9.9,291.2,25.3,9
6/17/2020,2020,6,17,Wednesday,day,1506.64,970.84,-535.8,75,56.8,65.9,75,56.8,65.9,57.7,75.7,0,0,0,,0,0,24.2,13.9,74.4,1023.1,45,9.9,161.3,13.7,5
6/18/2020,2020,6,18,Thursday,day,1643.08,1241.14,-401.94,78.4,62.1,68.6,78.4,62.1,68.6,64.9,88.8,0.327,100,20.83,rain,0,0,18.1,11.1,86.4,1020.3,80.6,8.1,139.1,12,7
6/19/2020,2020,6,19,Friday,day,2091.92,1039.19,-1052.73,83.1,64.1,72.9,83.7,64.1,73.2,64.6,77.6,0,0,0,,0,0,17.2,10.9,165.2,1018.7,54.3,8.3,270.2,23.2,10
6/20/2020,2020,6,20,Saturday,end,1785.41,1063.43,-721.98,83.8,64.2,71.9,86,64.2,72.2,65,80.3,0.038,100,12.5,rain,0,0,35.7,21.3,214.2,1016.9,13.6,9.7,209,17.9,9
6/21/2020,2020,6,21,Sunday,end,2000.55,941.52,-1059.03,85.6,64.1,73.3,87.5,64.1,73.9,65.9,79.9,0,0,0,,0,0,13.4,8.8,203.7,1015.1,41.2,8.2,275.6,23.9,9
6/22/2020,2020,6,22,Monday,day,1936.31,1099.03,-837.28,88.2,66.8,77.9,90.6,66.8,79.2,66.8,70.9,0,0,0,,0,0,15.9,9.2,208.9,1013.2,14,9.9,259,22.3,8
6/23/2020,2020,6,23,Tuesday,day,1974.42,1150.06,-824.36,89.2,69.1,79.1,92.8,69.1,80.8,68.3,71.3,0,0,0,,0,0,33.3,12.5,191,1007.6,16.6,9.6,263.9,22.7,9
6/24/2020,2020,6,24,Wednesday,day,2235.85,1075.7,-1160.15,83.1,72.8,78,82,72.8,77.8,60.6,58,0,0,0,,0,0,26.6,15.9,275.9,1006.3,16.7,9.9,300.9,26.2,9
6/25/2020,2020,6,25,Thursday,day,1634.52,1077.29,-557.23,82.9,65.8,74.3,82.4,65.8,74.3,58.8,60,0.013,100,12.5,rain,0,0,20.8,12.2,201.1,1013.4,27.1,9.9,201,17.3,10
6/26/2020,2020,6,26,Friday,day,2060.41,1082.34,-978.07,86,64,74.2,84.1,64,74,59.2,63.5,0,0,0,,0,0,23.5,12.6,283.9,1013.7,15.2,9.9,262.6,22.6,9
6/27/2020,2020,6,27,Saturday,end,1629.46,1037.25,-592.21,86.1,63.2,73.4,88.4,63.2,73.9,65.7,78,0.279,100,33.33,rain,0,0,33.3,19.4,238.5,1008.6,26.3,9.8,149.9,12.9,6
6/28/2020,2020,6,28,Sunday,end,2091.27,979.95,-1111.32,89.1,69.2,78.6,91.1,69.2,79.7,67.6,71.8,0.001,100,4.17,rain,0,0,26.4,10.2,258.4,1006.2,36.8,9.6,251.1,21.7,8
6/29/2020,2020,6,29,Monday,day,2159.31,981.22,-1178.09,88.2,69.2,78.4,88.6,69.2,78.5,62.6,61.1,0.001,100,4.17,rain,0,0,21.8,13.5,348.1,1008.6,13.7,9.9,308.8,26.6,9
6/30/2020,2020,6,30,Tuesday,day,1827.98,1283.01,-544.97,82.8,65.8,73.5,83.6,65.8,73.6,62.1,68.9,0.003,100,12.5,rain,0,0,18.3,10.2,342.6,1011.2,27.7,9.9,207.5,18,8
7/1/2020,2020,7,1,Wednesday,day,1871.4,1218.11,-653.29,81.4,66.6,72.8,82.9,66.6,73,65.1,78.2,0.023,100,20.83,rain,0,0,14.3,12.3,60.1,1010.8,34.8,9.9,217.9,18.8,7
7/2/2020,2020,7,2,Thursday,day,2277.15,1141.58,-1135.57,93.7,65.1,79.1,94.1,65.1,79.8,64.3,65.4,0,0,0,,0,0,23,12.1,326.7,1009.6,5.6,9.9,283.9,24.5,9
7/3/2020,2020,7,3,Friday,day,1979.13,1072.25,-906.88,92.8,71.9,82.1,95.6,71.9,83,65,58.5,0.225,100,12.5,rain,0,0,35.3,15.1,323.8,1009.5,14.5,9.6,242.2,20.8,8
7/4/2020,2020,7,4,Saturday,end,2017.59,1142.52,-875.07,88.1,70.2,77.4,89,70.2,78.1,67.8,74.9,0,0,0,,0,0,17.2,7.7,73.8,1011.9,53.2,8.4,230,19.9,9
7/5/2020,2020,7,5,Sunday,end,2195.26,1014,-1181.26,93.1,71,81.6,91.2,71,81.3,63.4,60.7,0,0,0,,0,0,19.7,9.1,267.8,1013.2,28.2,8.7,286.6,24.6,9
7/6/2020,2020,7,6,Monday,day,1931.26,1425.69,-505.57,91.3,68,76,96.4,68,77.1,66.2,72.8,0.048,100,20.83,rain,0,0,32.2,14.7,196,1015.7,11.7,9.8,137.1,11.9,7
7/7/2020,2020,7,7,Tuesday,day,1881.48,1295.57,-585.91,88.8,65.9,76.9,93.4,65.9,78.4,68.8,78.3,0.187,100,8.33,rain,0,0,17.7,12.3,147.5,1017.3,46.9,7.9,174.1,15,8
7/8/2020,2020,7,8,Wednesday,day,1937.91,1460.05,-477.86,87.4,73,77.4,93.1,73,78.8,71.8,84.1,0.086,100,16.67,rain,0,0,18.3,8.9,172.2,1015,56.6,8.6,184.9,15.9,9
7/9/2020,2020,7,9,Thursday,day,1911.43,1250.55,-660.88,88.3,71.2,79,91.4,71.2,80.7,70.5,77.5,0,0,0,,0,0,17.2,13.3,127.2,1014.3,49.4,8.3,242.8,20.8,9
7/10/2020,2020,7,10,Friday,day,1823.84,1807.46,-16.38,76.8,73.1,74.2,76.8,73.1,74.2,72.6,94.6,1.931,100,62.5,rain,0,0,31.3,22.4,45.8,1008.1,81.5,6.5,33,2.6,1
7/11/2020,2020,7,11,Saturday,end,1623.78,1002.63,-621.15,87.8,71.1,79.1,95.8,71.1,81.6,70.9,77.8,0.018,100,12.5,rain,0,0,28.2,11.5,214.9,1004.5,46,9.9,176.7,15.2,7
7/12/2020,2020,7,12,Sunday,end,2346.14,960.43,-1385.71,88.2,69.9,79.9,88.3,69.9,80.1,62.9,58.1,0,0,0,,0,0,21.9,13.4,252.8,1006.2,17.8,9.9,268,23.2,9
7/13/2020,2020,7,13,Monday,day,2052.23,977.15,-1075.08,86.2,68,76.7,86,68,76.8,64.4,69.4,0.23,100,16.67,rain,0,0,21.3,13.6,304.3,1008.7,18,9.4,280.2,23.9,9
7/14/2020,2020,7,14,Tuesday,day,2102.96,1006.45,-1096.51,85,66,76.3,84.6,66,76.4,60.8,60.4,0,0,0,,0,0,18.3,11.4,329.5,1013.8,7.4,9.9,256.7,22,9
