Year,Month,Day,Hour,EnergyUseIn,EnergyUseOut,NetEnergyUse
2022,2,3,20,75.6,0,75.6
2022,2,3,21,76.54,0,76.54
2022,2,3,22,81.58,0,81.58
2022,2,3,23,76.54,0,76.54
2022,2,4,0,74.34,0,74.34
2022,2,4,1,79.38,0,79.38
2022,2,4,2,78.12,0,78.12
2022,2,4,3,75.6,0,75.6
2022,2,4,4,74.34,0,74.34
2022,2,4,5,81.9,0,81.9
2022,2,4,6,88.51,0,88.51
2022,2,4,7,95.76,0,95.76
2022,2,4,8,111.82,0,111.82
2022,2,4,9,103.32,0,103.32
2022,2,4,10,91.35,0,91.35
2022,2,4,11,87.26,0,87.26
2022,2,4,12,90.4,0,90.4
2022,2,4,13,84.11,0,84.11
2022,2,4,14,83.79,0,83.79
2022,2,4,15,89.15,0,89.15
2022,2,4,16,79.38,0,79.38
2022,2,4,17,81.27,0,81.27
2022,2,4,18,80.96,0,80.96
2022,2,4,19,80.96,0,80.96
2022,2,4,20,81.9,0,81.9
2022,2,4,21,83.16,0,83.16
2022,2,4,22,83.16,0,83.16
2022,2,4,23,84.74,0,84.74
2022,2,5,0,82.85,0,82.85
2022,2,5,1,83.16,0,83.16
2022,2,5,2,85.05,0,85.05
2022,2,5,3,85.99,0,85.99
2022,2,5,4,82.85,0,82.85
2022,2,5,5,93.87,0,93.87
2022,2,5,6,93.87,0,93.87
2022,2,5,7,103,0,103
2022,2,5,8,56.07,0,56.07
2022,2,5,9,5.67,-18.9,24.57
2022,2,5,10,0,-70.24,70.24
2022,2,5,11,0,-113.71,113.71
2022,2,5,12,0,-123.17,123.17
2022,2,5,13,8.82,-93.56,102.38
2022,2,5,14,2.84,-74.03,76.87
2022,2,5,15,12.28,-17.64,29.92
2022,2,5,16,77.81,0,77.81
2022,2,5,17,89.15,0,89.15
2022,2,5,18,87.57,0,87.57
2022,2,5,19,88.83,0,88.83
2022,2,5,20,88.51,0,88.51
2022,2,5,21,89.15,0,89.15
2022,2,5,22,88.2,0,88.2
2022,2,5,23,91.98,0,91.98
2022,2,6,0,91.98,0,91.98
2022,2,6,1,92.93,0,92.93
2022,2,6,2,93.56,0,93.56
2022,2,6,3,92.93,0,92.93
2022,2,6,4,93.87,0,93.87
2022,2,6,5,101.11,0,101.11
2022,2,6,6,105.21,0,105.21
2022,2,6,7,107.42,0,107.42
2022,2,6,8,61.42,0,61.42
2022,2,6,9,7.56,-17.95,25.51
2022,2,6,10,0,-71.5,71.5
2022,2,6,11,0,-106.15,106.15
2022,2,6,12,0,-113.71,113.71
2022,2,6,13,0,-103.64,103.64
2022,2,6,14,0,-71.82,71.82
2022,2,6,15,10.4,-18.58,28.98
2022,2,6,16,78.12,0,78.12
2022,2,6,17,86.31,0,86.31
2022,2,6,18,88.51,0,88.51
2022,2,6,19,87.88,0,87.88
2022,2,6,20,88.2,0,88.2
2022,2,6,21,88.2,0,88.2
2022,2,6,22,90.09,0,90.09
2022,2,6,23,88.83,0,88.83
2022,2,7,0,91.67,0,91.67
2022,2,7,1,90.4,0,90.4
2022,2,7,2,90.09,0,90.09
2022,2,7,3,89.78,0,89.78
2022,2,7,4,94.18,0,94.18
2022,2,7,5,89.46,0,89.46
2022,2,7,6,101.43,0,101.43
2022,2,7,7,115.61,0,115.61
2022,2,7,8,122.22,0,122.22
2022,2,7,9,114.98,0,114.98
2022,2,7,10,101.12,0,101.12
2022,2,7,11,62.37,0,62.37
2022,2,7,12,54.18,0,54.18
2022,2,7,13,66.46,0,66.46
2022,2,7,14,107.73,0,107.73
2022,2,7,15,90.4,0,90.4
2022,2,7,16,87.57,0,87.57
2022,2,7,17,87.57,0,87.57
2022,2,7,18,80.32,0,80.32
2022,2,7,19,85.68,0,85.68
2022,2,7,20,79.07,0,79.07
2022,2,7,21,81.9,0,81.9
2022,2,7,22,83.79,0,83.79
2022,2,7,23,80.32,0,80.32
2022,2,8,0,87.25,0,87.25
2022,2,8,1,81.58,0,81.58
2022,2,8,2,80.01,0,80.01
2022,2,8,3,87.57,0,87.57
2022,2,8,4,81.58,0,81.58
2022,2,8,5,86.31,0,86.31
2022,2,8,6,103.01,0,103.01
2022,2,8,7,103.01,0,103.01
2022,2,8,8,51.66,0,51.66
2022,2,8,9,5.98,-25.51,31.49
2022,2,8,10,0,-113.4,113.4
2022,2,8,11,3.15,-179.24,182.39
2022,2,8,12,4.09,-169.47,173.56
2022,2,8,13,2.2,-177.98,180.18
2022,2,8,14,14.81,-76.86,91.67
2022,2,8,15,42.84,-14.49,57.33
2022,2,8,16,57.01,0,57.01
2022,2,8,17,86.62,0,86.62
2022,2,8,18,87.26,0,87.26
2022,2,8,19,83.47,0,83.47
2022,2,8,20,81.58,0,81.58
2022,2,8,21,85.36,0,85.36
2022,2,8,22,88.2,0,88.2
2022,2,8,23,82.21,0,82.21
2022,2,9,0,86.94,0,86.94
2022,2,9,1,90.09,0,90.09
2022,2,9,2,86.62,0,86.62
2022,2,9,3,89.46,0,89.46
2022,2,9,4,86.94,0,86.94
2022,2,9,5,94.5,0,94.5
2022,2,9,6,99.54,0,99.54
2022,2,9,7,102.06,0,102.06
2022,2,9,8,37.17,-0.31,37.48
2022,2,9,9,0,-50.08,50.08
2022,2,9,10,0,-130.41,130.41
2022,2,9,11,0,-185.22,185.22
2022,2,9,12,0,-196.24,196.24
2022,2,9,13,0,-185.54,185.54
2022,2,9,14,0,-131.36,131.36
2022,2,9,15,2.84,-51.03,53.87
2022,2,9,16,69.93,0,69.93
2022,2,9,17,81.9,0,81.9
2022,2,9,18,75.6,0,75.6
2022,2,9,19,79.69,0,79.69
2022,2,9,20,78.12,0,78.12
2022,2,9,21,76.54,0,76.54
2022,2,9,22,77.81,0,77.81
2022,2,9,23,80.32,0,80.32
2022,2,10,0,81.9,0,81.9
2022,2,10,1,78.75,0,78.75
2022,2,10,2,78.43,0,78.43
2022,2,10,3,79.69,0,79.69
2022,2,10,4,82.53,0,82.53
2022,2,10,5,83.79,0,83.79
2022,2,10,6,87.57,0,87.57
2022,2,10,7,98.28,0,98.28
2022,2,10,8,43.16,-2.2,45.36
2022,2,10,9,0,-55.44,55.44
2022,2,10,10,0,-138.91,138.91
2022,2,10,11,2.52,-186.8,189.32
2022,2,10,12,6.61,-183.33,189.94
2022,2,10,13,8.51,-167.58,176.09
2022,2,10,14,18.59,-87.88,106.47
2022,2,10,15,5.36,-53.55,58.91
2022,2,10,16,54.81,0,54.81
2022,2,10,17,76.23,0,76.23
2022,2,10,18,75.6,0,75.6
2022,2,10,19,75.6,0,75.6
2022,2,10,20,74.03,0,74.03
2022,2,10,21,73.08,0,73.08
2022,2,10,22,75.6,0,75.6
2022,2,10,23,76.54,0,76.54
2022,2,11,0,77.49,0,77.49
2022,2,11,1,77.49,0,77.49
2022,2,11,2,74.97,0,74.97
2022,2,11,3,74.97,0,74.97
2022,2,11,4,80.01,0,80.01
2022,2,11,5,81.58,0,81.58
2022,2,11,6,81.27,0,81.27
2022,2,11,7,75.28,0,75.28
2022,2,11,8,18.27,-9.45,27.72
2022,2,11,9,0,-84.11,84.11
2022,2,11,10,0,-164.43,164.43
2022,2,11,11,0,-216.72,216.72
2022,2,11,12,0,-232.79,232.79
2022,2,11,13,0,-213.57,213.57
2022,2,11,14,0,-160.96,160.96
2022,2,11,15,0.31,-71.19,71.5
2022,2,11,16,50.08,0,50.08
2022,2,11,17,69.61,0,69.61
2022,2,11,18,73.71,0,73.71
2022,2,11,19,73.39,0,73.39
2022,2,11,20,68.67,0,68.67
2022,2,11,21,74.03,0,74.03
2022,2,11,22,71.51,0,71.51
2022,2,11,23,72.76,0,72.76
2022,2,12,0,75.6,0,75.6
2022,2,12,1,69.93,0,69.93
2022,2,12,2,75.6,0,75.6
2022,2,12,3,74.65,0,74.65
2022,2,12,4,72.45,0,72.45
2022,2,12,5,74.65,0,74.65
2022,2,12,6,75.6,0,75.6
2022,2,12,7,71.82,0,71.82
2022,2,12,8,37.8,-1.58,39.38
2022,2,12,9,0.63,-96.39,97.02
2022,2,12,10,0,-176.08,176.08
2022,2,12,11,0,-181.76,181.76
2022,2,12,12,0,-123.79,123.79
2022,2,12,13,0,-190.89,190.89
2022,2,12,14,0,-188.68,188.68
2022,2,12,15,2.2,-42.84,45.04
2022,2,12,16,40.32,-1.58,41.9
2022,2,12,17,69.93,0,69.93
2022,2,12,18,66.46,0,66.46
2022,2,12,19,72.14,0,72.14
2022,2,12,20,67.72,0,67.72
2022,2,12,21,70.88,0,70.88
2022,2,12,22,68.04,0,68.04
2022,2,12,23,74.03,0,74.03
2022,2,13,0,69.93,0,69.93
2022,2,13,1,72.14,0,72.14
2022,2,13,2,74.03,0,74.03
2022,2,13,3,72.76,0,72.76
2022,2,13,4,71.19,0,71.19
2022,2,13,5,77.18,0,77.18
2022,2,13,6,79.69,0,79.69
2022,2,13,7,77.49,0,77.49
2022,2,13,8,77.18,0,77.18
2022,2,13,9,76.23,0,76.23
2022,2,13,10,75.6,0,75.6
2022,2,13,11,76.86,0,76.86
2022,2,13,12,75.92,0,75.92
2022,2,13,13,77.49,0,77.49
2022,2,13,14,77.18,0,77.18
2022,2,13,15,78.75,0,78.75
2022,2,13,16,79.07,0,79.07
2022,2,13,17,80.96,0,80.96
2022,2,13,18,77.49,0,77.49
2022,2,13,19,79.69,0,79.69
2022,2,13,20,80.96,0,80.96
2022,2,13,21,82.53,0,82.53
2022,2,13,22,80.64,0,80.64
2022,2,13,23,81.9,0,81.9
2022,2,14,0,81.58,0,81.58
2022,2,14,1,85.36,0,85.36
2022,2,14,2,80.64,0,80.64
2022,2,14,3,80.96,0,80.96
2022,2,14,4,88.2,0,88.2
2022,2,14,5,85.37,0,85.37
2022,2,14,6,98.6,0,98.6
2022,2,14,7,109.31,0,109.31
2022,2,14,8,122.54,0,122.54
2022,2,14,9,122.54,0,122.54
2022,2,14,10,125.37,0,125.37
2022,2,14,11,116.86,0,116.86
2022,2,14,12,108.99,0,108.99
2022,2,14,13,110.25,0,110.25
2022,2,14,14,109.62,0,109.62
2022,2,14,15,105.21,0,105.21
2022,2,14,16,101.74,0,101.74
2022,2,14,17,95.13,0,95.13
2022,2,14,18,92.61,0,92.61
2022,2,14,19,92.29,0,92.29
2022,2,14,20,91.98,0,91.98
2022,2,14,21,91.98,0,91.98
2022,2,14,22,92.29,0,92.29
2022,2,14,23,93.87,0,93.87
2022,2,15,0,96.07,0,96.07
2022,2,15,1,95.44,0,95.44
2022,2,15,2,97.02,0,97.02
2022,2,15,3,95.76,0,95.76
2022,2,15,4,97.02,0,97.02
2022,2,15,5,99.54,0,99.54
2022,2,15,6,105.53,0,105.53
2022,2,15,7,119.39,0,119.39
2022,2,15,8,128.84,0,128.84
2022,2,15,9,120.01,0,120.01
2022,2,15,10,115.6,0,115.6
2022,2,15,11,104.58,0,104.58
2022,2,15,12,94.5,0,94.5
2022,2,15,13,86.94,0,86.94
2022,2,15,14,90.09,0,90.09
2022,2,15,15,94.18,0,94.18
2022,2,15,16,94.5,0,94.5
2022,2,15,17,89.46,0,89.46
2022,2,15,18,89.46,0,89.46
2022,2,15,19,88.83,0,88.83
2022,2,15,20,90.4,0,90.4
2022,2,15,21,90.4,0,90.4
2022,2,15,22,89.46,0,89.46
2022,2,15,23,93.87,0,93.87
2022,2,16,0,93.24,0,93.24
2022,2,16,1,94.82,0,94.82
2022,2,16,2,93.87,0,93.87
2022,2,16,3,93.24,0,93.24
2022,2,16,4,95.44,0,95.44
2022,2,16,5,96.71,0,96.71
2022,2,16,6,101.11,0,101.11
2022,2,16,7,119.7,0,119.7
2022,2,16,8,118.76,0,118.76
2022,2,16,9,107.1,0,107.1
2022,2,16,10,68.67,0,68.67
2022,2,16,11,6.62,-47.25,53.87
2022,2,16,12,0,-107.41,107.41
2022,2,16,13,0,-44.42,44.42
2022,2,16,14,0,-33.71,33.71
2022,2,16,15,16.69,-6.93,23.62
2022,2,16,16,61.74,0,61.74
2022,2,16,17,85.36,0,85.36
2022,2,16,18,86.31,0,86.31
2022,2,16,19,86.94,0,86.94
2022,2,16,20,86.31,0,86.31
2022,2,16,21,86.62,0,86.62
2022,2,16,22,88.51,0,88.51
2022,2,16,23,82.85,0,82.85
2022,2,17,0,88.83,0,88.83
2022,2,17,1,83.47,0,83.47
2022,2,17,2,87.57,0,87.57
2022,2,17,3,82.53,0,82.53
2022,2,17,4,88.83,0,88.83
2022,2,17,5,88.83,0,88.83
2022,2,17,6,95.44,0,95.44
2022,2,17,7,94.82,0,94.82
2022,2,17,8,22.68,-8.19,30.87
2022,2,17,9,0,-22.99,22.99
2022,2,17,10,0,-71.82,71.82
2022,2,17,11,0,-194.67,194.67
2022,2,17,12,0,-106.47,106.47
2022,2,17,13,1.58,-88.83,90.41
2022,2,17,14,2.84,-113.08,115.92
2022,2,17,15,22.05,-20.79,42.84
2022,2,17,16,72.45,0,72.45
2022,2,17,17,67.1,0,67.1
2022,2,17,18,68.67,0,68.67
2022,2,17,19,63.32,0,63.32
2022,2,17,20,66.46,0,66.46
2022,2,17,21,67.72,0,67.72
2022,2,17,22,68.04,0,68.04
2022,2,17,23,68.04,0,68.04
2022,2,18,0,68.67,0,68.67
2022,2,18,1,67.41,0,67.41
2022,2,18,2,70.24,0,70.24
2022,2,18,3,69.3,0,69.3
2022,2,18,4,71.5,0,71.5
2022,2,18,5,70.24,0,70.24
2022,2,18,6,68.35,0,68.35
2022,2,18,7,68.99,0,68.99
2022,2,18,8,46.31,-2.52,48.83
2022,2,18,9,4.41,-99.23,103.64
2022,2,18,10,0.94,-117.81,118.75
2022,2,18,11,0,-189,189
2022,2,18,12,0,-229.95,229.95
2022,2,18,13,0,-183.65,183.65
2022,2,18,14,0,-201.92,201.92
2022,2,18,15,0,-109.93,109.93
2022,2,18,16,35.6,-7.24,42.84
2022,2,18,17,77.18,0,77.18
2022,2,18,18,70.56,0,70.56
2022,2,18,19,73.08,0,73.08
2022,2,18,20,75.92,0,75.92
2022,2,18,21,74.65,0,74.65
2022,2,18,22,74.34,0,74.34
2022,2,18,23,78.43,0,78.43
2022,2,19,0,79.07,0,79.07
2022,2,19,1,80.32,0,80.32
2022,2,19,2,80.33,0,80.33
2022,2,19,3,80.01,0,80.01
2022,2,19,4,81.27,0,81.27
2022,2,19,5,81.58,0,81.58
2022,2,19,6,86.94,0,86.94
2022,2,19,7,71.19,0,71.19
2022,2,19,8,2.84,-22.99,25.83
2022,2,19,9,0,-122.22,122.22
2022,2,19,10,7.88,-64.57,72.45
2022,2,19,11,20.48,-2.52,23
2022,2,19,12,4.41,-13.55,17.96
2022,2,19,13,1.26,-130.1,131.36
2022,2,19,14,26.77,-41.9,68.67
2022,2,19,15,18.9,-27.09,45.99
2022,2,19,16,61.42,-0.31,61.73
2022,2,19,17,83.16,0,83.16
2022,2,19,18,84.42,0,84.42
2022,2,19,19,84.42,0,84.42
2022,2,19,20,88.2,0,88.2
2022,2,19,21,86.94,0,86.94
2022,2,19,22,82.85,0,82.85
2022,2,19,23,88.51,0,88.51
2022,2,20,0,86.31,0,86.31
2022,2,20,1,89.15,0,89.15
2022,2,20,2,90.09,0,90.09
2022,2,20,3,90.4,0,90.4
2022,2,20,4,89.78,0,89.78
2022,2,20,5,93.24,0,93.24
2022,2,20,6,95.13,0,95.13
2022,2,20,7,80.96,0,80.96
2022,2,20,8,7.56,-22.05,29.61
2022,2,20,9,0,-88.51,88.51
2022,2,20,10,0,-175.14,175.14
2022,2,20,11,0,-236.88,236.88
2022,2,20,12,0,-264.29,264.29
2022,2,20,13,0,-241.29,241.29
2022,2,20,14,0,-192.15,192.15
2022,2,20,15,0,-108.36,108.36
2022,2,20,16,39.69,-7.24,46.93
2022,2,20,17,80.96,0,80.96
2022,2,20,18,84.11,0,84.11
2022,2,20,19,85.68,0,85.68
2022,2,20,20,81.58,0,81.58
2022,2,20,21,86,0,86
2022,2,20,22,82.53,0,82.53
2022,2,20,23,83.16,0,83.16
2022,2,21,0,86.62,0,86.62
2022,2,21,1,81.58,0,81.58
2022,2,21,2,88.83,0,88.83
2022,2,21,3,84.1,0,84.1
2022,2,21,4,90.09,0,90.09
2022,2,21,5,91.67,0,91.67
2022,2,21,6,90.4,0,90.4
2022,2,21,7,74.97,0,74.97
2022,2,21,8,8.51,-18.27,26.78
2022,2,21,9,0,-107.73,107.73
2022,2,21,10,0,-187.74,187.74
2022,2,21,11,0,-230.9,230.9
2022,2,21,12,0,-241.29,241.29
2022,2,21,13,0,-229.32,229.32
2022,2,21,14,0,-179.87,179.87
2022,2,21,15,0,-101.11,101.11
2022,2,21,16,31.81,-10.08,41.89
2022,2,21,17,71.19,0,71.19
2022,2,21,18,74.97,0,74.97
2022,2,21,19,74.65,0,74.65
2022,2,21,20,73.4,0,73.4
2022,2,21,21,73.08,0,73.08
2022,2,21,22,75.6,0,75.6
2022,2,21,23,79.69,0,79.69
2022,2,22,0,75.6,0,75.6
2022,2,22,1,75.6,0,75.6
2022,2,22,2,76.54,0,76.54
2022,2,22,3,79.07,0,79.07
2022,2,22,4,80.64,0,80.64
2022,2,22,5,80.96,0,80.96
2022,2,22,6,82.53,0,82.53
2022,2,22,7,96.71,0,96.71
2022,2,22,8,57.33,-0.94,58.27
2022,2,22,9,5.99,-37.8,43.79
2022,2,22,10,10.71,-42.52,53.23
2022,2,22,11,35.91,-27.09,63
2022,2,22,12,70.88,0,70.88
2022,2,22,13,80.64,0,80.64
2022,2,22,14,69.61,0,69.61
2022,2,22,15,99.22,0,99.22
2022,2,22,16,92.29,0,92.29
2022,2,22,17,80.64,0,80.64
2022,2,22,18,84.11,0,84.11
2022,2,22,19,81.9,0,81.9
2022,2,22,20,75.29,0,75.29
2022,2,22,21,80.01,0,80.01
2022,2,22,22,75.92,0,75.92
2022,2,22,23,78.43,0,78.43
2022,2,23,0,76.54,0,76.54
2022,2,23,1,78.43,0,78.43
2022,2,23,2,76.23,0,76.23
2022,2,23,3,74.65,0,74.65
2022,2,23,4,79.69,0,79.69
2022,2,23,5,78.12,0,78.12
2022,2,23,6,85.05,0,85.05
2022,2,23,7,97.33,0,97.33
2022,2,23,8,76.23,0,76.23
2022,2,23,9,61.11,0,61.11
2022,2,23,10,19.22,-2.52,21.74
2022,2,23,11,1.89,-65.52,67.41
2022,2,23,12,11.97,-74.03,86
2022,2,23,13,15.44,-73.08,88.52
2022,2,23,14,2.84,-124.43,127.27
2022,2,23,15,4.41,-75.92,80.33
2022,2,23,16,30.24,-6.93,37.17
2022,2,23,17,70.25,0,70.25
2022,2,23,18,74.97,0,74.97
2022,2,23,19,74.97,0,74.97
2022,2,23,20,76.23,0,76.23
2022,2,23,21,75.91,0,75.91
2022,2,23,22,75.6,0,75.6
2022,2,23,23,81.9,0,81.9
2022,2,24,0,78.12,0,78.12
2022,2,24,1,77.18,0,77.18
2022,2,24,2,84.11,0,84.11
2022,2,24,3,77.49,0,77.49
2022,2,24,4,85.05,0,85.05
2022,2,24,5,87.88,0,87.88
2022,2,24,6,95.76,0,95.76
2022,2,24,7,102.06,0,102.06
2022,2,24,8,99.85,0,99.85
2022,2,24,9,67.41,0,67.41
2022,2,24,10,30.24,-1.26,31.5
2022,2,24,11,31.5,-0.94,32.44
2022,2,24,12,18.9,-1.26,20.16
2022,2,24,13,44.73,0,44.73
2022,2,24,14,41.58,0,41.58
2022,2,24,15,66.78,0,66.78
2022,2,24,16,57.33,0,57.33
2022,2,24,17,83.79,0,83.79
2022,2,24,18,82.53,0,82.53
2022,2,24,19,83.47,0,83.47
2022,2,24,20,84.1,0,84.1
2022,2,24,21,83.16,0,83.16
2022,2,24,22,82.53,0,82.53
2022,2,24,23,82.53,0,82.53
2022,2,25,0,85.36,0,85.36
2022,2,25,1,84.74,0,84.74
2022,2,25,2,83.47,0,83.47
2022,2,25,3,85.36,0,85.36
2022,2,25,4,86.31,0,86.31
2022,2,25,5,88.51,0,88.51
2022,2,25,6,101.74,0,101.74
2022,2,25,7,109.31,0,109.31
2022,2,25,8,116.24,0,116.24
2022,2,25,9,95.13,0,95.13
2022,2,25,10,64.26,-0.94,65.2
2022,2,25,11,49.46,-1.89,51.35
2022,2,25,12,3.15,-27.09,30.24
2022,2,25,13,0,-114.35,114.35
2022,2,25,14,2.2,-146.79,148.99
2022,2,25,15,34.02,-16.69,50.71
2022,2,25,16,53.86,0,53.86
2022,2,25,17,82.22,0,82.22
2022,2,25,18,80.01,0,80.01
2022,2,25,19,79.69,0,79.69
2022,2,25,20,80.64,0,80.64
2022,2,25,21,81.9,0,81.9
2022,2,25,22,83.47,0,83.47
2022,2,25,23,80.64,0,80.64
2022,2,26,0,82.53,0,82.53
2022,2,26,1,83.16,0,83.16
2022,2,26,2,86.31,0,86.31
2022,2,26,3,84.42,0,84.42
2022,2,26,4,83.48,0,83.48
2022,2,26,5,88.51,0,88.51
2022,2,26,6,88.83,0,88.83
2022,2,26,7,74.34,0,74.34
2022,2,26,8,22.36,-12.28,34.64
2022,2,26,9,0,-21.74,21.74
2022,2,26,10,0,-186.17,186.17
2022,2,26,11,0,-247.59,247.59
2022,2,26,12,0,-180.49,180.49
2022,2,26,13,0.63,-271.85,272.48
2022,2,26,14,0.63,-207.27,207.9
2022,2,26,15,9.76,-100.49,110.25
2022,2,26,16,22.36,-14.18,36.54
2022,2,26,17,77.81,0,77.81
2022,2,26,18,83.79,0,83.79
2022,2,26,19,81.27,0,81.27
2022,2,26,20,79.69,0,79.69
2022,2,26,21,81.9,0,81.9
2022,2,26,22,80.64,0,80.64
2022,2,26,23,83.47,0,83.47
2022,2,27,0,85.36,0,85.36
2022,2,27,1,82.53,0,82.53
2022,2,27,2,83.79,0,83.79
2022,2,27,3,85.36,0,85.36
2022,2,27,4,85.05,0,85.05
2022,2,27,5,85.37,0,85.37
2022,2,27,6,89.46,0,89.46
2022,2,27,7,60.48,0,60.48
2022,2,27,8,3.78,-33.08,36.86
2022,2,27,9,0,-134.82,134.82
2022,2,27,10,0,-220.5,220.5
2022,2,27,11,0,-264.6,264.6
2022,2,27,12,0,-280.35,280.35
2022,2,27,13,0,-257.67,257.67
2022,2,27,14,0,-209.79,209.79
2022,2,27,15,0,-120.33,120.33
2022,2,27,16,24.89,-17.32,42.21
2022,2,27,17,75.92,0,75.92
2022,2,27,18,77.18,0,77.18
2022,2,27,19,80.01,0,80.01
2022,2,27,20,79.07,0,79.07
2022,2,27,21,78.12,0,78.12
2022,2,27,22,80.01,0,80.01
2022,2,27,23,80.64,0,80.64
2022,2,28,0,78.43,0,78.43
2022,2,28,1,79.07,0,79.07
2022,2,28,2,80.96,0,80.96
2022,2,28,3,83.79,0,83.79
2022,2,28,4,83.47,0,83.47
2022,2,28,5,81.9,0,81.9
2022,2,28,6,90.09,0,90.09
2022,2,28,7,92.29,0,92.29
2022,2,28,8,11.03,-17.01,28.04
2022,2,28,9,0,-104.9,104.9
2022,2,28,10,0,-187.11,187.11
2022,2,28,11,0,-236.25,236.25
2022,2,28,12,0,-242.87,242.87
2022,2,28,13,0,-232.79,232.79
2022,2,28,14,0,-183.65,183.65
2022,2,28,15,0,-112.46,112.46
2022,2,28,16,26.46,-20.16,46.62
2022,2,28,17,80.96,0,80.96
2022,2,28,18,80.32,0,80.32
2022,2,28,19,80.01,0,80.01
2022,2,28,20,80.96,0,80.96
2022,2,28,21,79.69,0,79.69
2022,2,28,22,81.27,0,81.27
2022,2,28,23,82.53,0,82.53
2022,3,1,0,83.79,0,83.79
2022,3,1,1,82.21,0,82.21
2022,3,1,2,81.27,0,81.27
2022,3,1,3,81.9,0,81.9
2022,3,1,4,82.53,0,82.53
2022,3,1,5,91.04,0,91.04
2022,3,1,6,97.65,0,97.65
2022,3,1,7,99.22,0,99.22
2022,3,1,8,66.46,0,66.46
2022,3,1,9,54.49,0,54.49
2022,3,1,10,24.89,-0.63,25.52
2022,3,1,11,33.08,-7.88,40.96
2022,3,1,12,3.78,-44.42,48.2
2022,3,1,13,0,-116.86,116.86
2022,3,1,14,17.95,-40.64,58.59
2022,3,1,15,32.44,-0.94,33.38
2022,3,1,16,61.74,0,61.74
2022,3,1,17,83.47,0,83.47
2022,3,1,18,78.43,0,78.43
2022,3,1,19,72.14,0,72.14
2022,3,1,20,73.08,0,73.08
2022,3,1,21,71.19,0,71.19
2022,3,1,22,76.86,0,76.86
2022,3,1,23,73.4,0,73.4
2022,3,2,0,70.56,0,70.56
2022,3,2,1,72.14,0,72.14
2022,3,2,2,73.71,0,73.71
2022,3,2,3,74.97,0,74.97
2022,3,2,4,75.92,0,75.92
2022,3,2,5,75.29,0,75.29
2022,3,2,6,90.09,0,90.09
2022,3,2,7,74.65,0,74.65
2022,3,2,8,5.04,-13.86,18.9
2022,3,2,9,0,-114.97,114.97
2022,3,2,10,0,-197.19,197.19
2022,3,2,11,0,-237.51,237.51
2022,3,2,12,0,-246.33,246.33
2022,3,2,13,0,-230.9,230.9
2022,3,2,14,0,-179.87,179.87
2022,3,2,15,0,-112.14,112.14
2022,3,2,16,16.07,-14.81,30.88
2022,3,2,17,77.49,0,77.49
2022,3,2,18,73.71,0,73.71
2022,3,2,19,75.92,0,75.92
2022,3,2,20,77.81,0,77.81
2022,3,2,21,66.78,0,66.78
2022,3,2,22,72.13,0,72.13
2022,3,2,23,69.3,0,69.3
2022,3,3,0,74.34,0,74.34
2022,3,3,1,71.82,0,71.82
2022,3,3,2,72.14,0,72.14
2022,3,3,3,73.4,0,73.4
2022,3,3,4,75.6,0,75.6
2022,3,3,5,81.58,0,81.58
2022,3,3,6,90.09,0,90.09
2022,3,3,7,65.83,0,65.83
2022,3,3,8,6.61,-14.49,21.1
2022,3,3,9,0,-108.36,108.36
2022,3,3,10,0,-208.53,208.53
2022,3,3,11,0,-249.17,249.17
2022,3,3,12,0,-269.33,269.33
2022,3,3,13,0,-244.44,244.44
2022,3,3,14,0,-200.97,200.97
2022,3,3,15,0,-112.46,112.46
2022,3,3,16,15.43,-19.22,34.65
2022,3,3,17,75.92,0,75.92
2022,3,3,18,82.53,0,82.53
2022,3,3,19,80.64,0,80.64
2022,3,3,20,83.16,0,83.16
2022,3,3,21,79.38,0,79.38
2022,3,3,22,79.38,0,79.38
2022,3,3,23,80.64,0,80.64
2022,3,4,0,80.96,0,80.96
2022,3,4,1,81.9,0,81.9
2022,3,4,2,82.85,0,82.85
2022,3,4,3,82.53,0,82.53
2022,3,4,4,86.62,0,86.62
2022,3,4,5,87.89,0,87.89
2022,3,4,6,97.33,0,97.33
2022,3,4,7,73.71,0,73.71
2022,3,4,8,4.72,-30.87,35.59
2022,3,4,9,0,-115.92,115.92
2022,3,4,10,0,-204.12,204.12
2022,3,4,11,0,-245.38,245.38
2022,3,4,12,0,-253.26,253.26
2022,3,4,13,0,-242.55,242.55
2022,3,4,14,0,-200.34,200.34
2022,3,4,15,0,-119.7,119.7
2022,3,4,16,17.64,-21.1,38.74
2022,3,4,17,82.53,0,82.53
2022,3,4,18,83.79,0,83.79
2022,3,4,19,84.74,0,84.74
2022,3,4,20,85.05,0,85.05
2022,3,4,21,87.89,0,87.89
2022,3,4,22,89.15,0,89.15
2022,3,4,23,88.83,0,88.83
2022,3,5,0,88.51,0,88.51
2022,3,5,1,87.26,0,87.26
2022,3,5,2,87.25,0,87.25
2022,3,5,3,92.29,0,92.29
2022,3,5,4,82.85,0,82.85
2022,3,5,5,88.2,0,88.2
2022,3,5,6,93.87,0,93.87
2022,3,5,7,61.74,0,61.74
2022,3,5,8,12.6,-2.52,15.12
2022,3,5,9,0,-60.79,60.79
2022,3,5,10,0,-116.86,116.86
2022,3,5,11,0,-169.15,169.15
2022,3,5,12,0,-187.74,187.74
2022,3,5,13,0,-64.26,64.26
2022,3,5,14,0.31,-72.14,72.45
2022,3,5,15,2.2,-54.81,57.01
