Year,Month,Day,Hour,EnergyUse,temp
2019,2,5,9,174.72,46.2
2019,2,5,10,120.4,53
2019,2,5,11,77.84,57.7
2019,2,5,12,51.8,63.7
2019,2,5,13,55.72,66.5
2019,2,5,14,64.12,68.8
2019,2,5,15,71.4,68.8
2019,2,5,16,105.84,66.6
2019,2,5,17,115.36,65.5
2019,2,5,18,119.56,61.6
2019,2,5,19,126.56,58.6
2019,2,5,20,124.88,56.4
2019,2,5,21,132.72,55.5
2019,2,5,22,138.6,56.2
2019,2,5,23,153.44,50.7
2019,2,6,0,179.2,46.6
2019,2,6,1,181.72,45.6
2019,2,6,2,183.4,41.7
2019,2,6,3,184.24,39.5
2019,2,6,4,187.88,40.6
2019,2,6,5,193.76,40.5
2019,2,6,6,204.4,37.6
2019,2,6,7,222.04,36.6
2019,2,6,8,194.32,38.3
2019,2,6,9,158.76,41.9
2019,2,6,10,131.88,45.8
2019,2,6,11,108.64,46.8
2019,2,6,12,151.2,49.7
2019,2,6,13,140.56,49.7
2019,2,6,14,143.64,50.9
2019,2,6,15,171.08,50.9
2019,2,6,16,177.8,48.5
2019,2,6,17,186.48,46.7
2019,2,6,18,182.56,43.8
2019,2,6,19,201.88,42.7
2019,2,6,20,175.56,41.9
2019,2,6,21,188.72,42
2019,2,6,22,185.08,42.8
2019,2,6,23,177.24,42.8
2019,2,7,0,197.68,42.8
2019,2,7,1,168.28,40.4
2019,2,7,2,182.84,43.7
2019,2,7,3,187.32,43.7
2019,2,7,4,181.72,42.8
2019,2,7,5,187.88,41.9
2019,2,7,6,189.56,41.9
2019,2,7,7,194.88,41.8
2019,2,7,8,195.72,42.7
2019,2,7,9,173.88,43.6
2019,2,7,10,160.44,45.6
2019,2,7,11,153.44,47.5
2019,2,7,12,157.36,47.5
2019,2,7,13,169.96,47.6
2019,2,7,14,155.12,47.6
2019,2,7,15,169.96,47.6
2019,2,7,16,180.04,46.8
2019,2,7,17,185.64,45.9
2019,2,7,18,169.12,44.7
2019,2,7,19,173.88,44.7
2019,2,7,20,191.52,44.6
2019,2,7,21,170.24,43.7
2019,2,7,22,192.08,43.7
2019,2,7,23,174.16,42.8
2019,2,8,0,188.72,42.8
2019,2,8,1,178.64,42.8
2019,2,8,2,186.76,42.8
2019,2,8,3,192.64,43.8
2019,2,8,4,182,43.8
2019,2,8,5,196.28,42.9
2019,2,8,6,178.64,42.9
2019,2,8,7,197.4,43.8
2019,2,8,8,207.76,43.7
2019,2,8,9,182.84,43.9
2019,2,8,10,182,45.8
2019,2,8,11,150.92,46.8
2019,2,8,12,131.04,49.8
2019,2,8,13,96.32,54.7
2019,2,8,14,101.36,56.5
2019,2,8,15,138.32,54.8
2019,2,8,16,154,52.7
2019,2,8,17,189.28,49.7
2019,2,8,18,197.68,45.7
2019,2,8,19,202.16,41.9
2019,2,8,20,220.08,39.4
2019,2,8,21,226.24,36.8
2019,2,8,22,243.6,34.7
2019,2,8,23,242.76,33.8
2019,2,9,0,246.12,33.6
2019,2,9,1,262.36,31.7
2019,2,9,2,253.96,30.6
2019,2,9,3,274.96,29.6
2019,2,9,4,265.72,28.7
2019,2,9,5,264.04,27.8
2019,2,9,6,288.4,27.8
2019,2,9,7,289.8,26.6
2019,2,9,8,256.76,26.6
2019,2,9,9,219.52,27.9
2019,2,9,10,178.08,29.7
2019,2,9,11,144.2,31.6
2019,2,9,12,136.64,32.9
2019,2,9,13,145.88,33.8
2019,2,9,14,147.28,34.8
2019,2,9,15,177.8,35.6
2019,2,9,16,211.68,34.8
2019,2,9,17,238.84,33.8
2019,2,9,18,267.4,30.6
2019,2,9,19,258.16,30.5
2019,2,9,20,269.92,29.4
2019,2,9,21,283.36,29.4
2019,2,9,22,273,27.7
2019,2,9,23,316.12,26.6
2019,2,10,0,278.04,25.7
2019,2,10,1,281.96,24.7
2019,2,10,2,320.32,23.7
2019,2,10,3,301.84,23.8
2019,2,10,4,310.52,21.6
2019,2,10,5,327.04,20.8
2019,2,10,6,310.8,21.4
2019,2,10,7,304.36,20.5
2019,2,10,8,288.96,23.7
2019,2,10,9,203.28,26.8
2019,2,10,10,169.12,29.7
2019,2,10,11,151.48,32.9
2019,2,10,12,167.44,33.8
2019,2,10,13,180.6,35.7
2019,2,10,14,188.72,36.8
2019,2,10,15,183.4,36.9
2019,2,10,16,250.88,36.9
2019,2,10,17,240.24,36.7
2019,2,10,18,265.16,35.6
2019,2,10,19,243.32,35.6
2019,2,10,20,284.2,34.7
2019,2,10,21,237.72,35.5
2019,2,10,22,291.76,34.7
2019,2,10,23,240.8,34.7
2019,2,11,0,256.48,33.5
2019,2,11,1,273.28,30.5
2019,2,11,2,264.04,30.5
2019,2,11,3,259.84,30.6
2019,2,11,4,282.24,30.6
2019,2,11,5,264.88,30.6
2019,2,11,6,265.72,31.6
2019,2,11,7,290.36,31.6
2019,2,11,8,257.32,31.6
2019,2,11,9,269.64,32.8
2019,2,11,10,255.36,33.7
2019,2,11,11,243.88,34.7
2019,2,11,12,206.36,35.7
2019,2,11,13,187.04,37.6
2019,2,11,14,219.8,38.5
2019,2,11,15,214.2,38.5
2019,2,11,16,247.8,38.5
2019,2,11,17,218.12,38.5
2019,2,11,18,211.68,37.6
2019,2,11,19,235.2,36.8
2019,2,11,20,225.68,36.8
2019,2,11,21,235.48,36.7
2019,2,11,22,220.64,36.7
2019,2,11,23,248.92,34.6
2019,2,12,0,239.68,34.6
2019,2,12,1,244.16,33.6
2019,2,12,2,240.8,33.6
2019,2,12,3,240.24,32.9
2019,2,12,4,250.6,32.9
2019,2,12,5,260.96,34.7
2019,2,12,6,243.88,33.8
2019,2,12,7,253.96,33.7
2019,2,12,8,276.92,32.9
2019,2,12,9,253.68,32.9
2019,2,12,10,241.08,32.9
2019,2,12,11,271.6,32.9
2019,2,12,12,253.68,31.8
2019,2,12,13,265.44,31.9
2019,2,12,14,244.72,31.9
2019,2,12,15,255.36,33.8
2019,2,12,16,247.24,35.7
2019,2,12,17,261.8,36.9
2019,2,12,18,235.48,37.8
2019,2,12,19,232.4,37.8
2019,2,12,20,224.84,38.7
2019,2,12,21,229.6,38.7
2019,2,12,22,238.28,38.7
2019,2,12,23,209.44,38.7
2019,2,13,0,245.56,37.9
2019,2,13,1,221.2,37
2019,2,13,2,244.72,36.9
2019,2,13,3,230.16,36.9
2019,2,13,4,224.84,36.9
2019,2,13,5,228.2,36.9
2019,2,13,6,228.48,37.8
2019,2,13,7,227.64,37.8
2019,2,13,8,201.88,39.4
2019,2,13,9,169.12,41.8
2019,2,13,10,173.32,43.7
2019,2,13,11,184.52,42.8
2019,2,13,12,178.64,42.8
2019,2,13,13,215.88,42.7
2019,2,13,14,202.72,41.9
2019,2,13,15,219.8,40.8
2019,2,13,16,231,38.9
2019,2,13,17,256.48,38.7
2019,2,13,18,233.8,37.7
2019,2,13,19,232.68,35.7
2019,2,13,20,244.72,34.9
2019,2,13,21,245.28,34.9
2019,2,13,22,255.92,34.9
2019,2,13,23,254.8,34.9
2019,2,14,0,261.24,34.9
2019,2,14,1,236.32,35.7
2019,2,14,2,238.56,35.8
2019,2,14,3,252,35.8
2019,2,14,4,250.6,35.7
2019,2,14,5,254.8,35.7
2019,2,14,6,264.04,34.8
2019,2,14,7,252.28,34.7
2019,2,14,8,239.68,34.8
2019,2,14,9,162.4,37.8
2019,2,14,10,153.44,39.7
2019,2,14,11,133.84,42
2019,2,14,12,123.48,44
2019,2,14,13,135.24,45.9
2019,2,14,14,152.32,47.8
2019,2,14,15,191.24,46
2019,2,14,16,203.56,46
2019,2,14,17,220.08,44
2019,2,14,18,216.72,42
2019,2,14,19,210.28,39.6
2019,2,14,20,238.84,37.8
2019,2,14,21,251.72,38.6
2019,2,14,22,219.52,40.8
2019,2,14,23,201.04,40.9
2019,2,15,0,206.92,41.9
2019,2,15,1,243.6,40.8
2019,2,15,2,215.32,39.8
2019,2,15,3,244.16,40.9
2019,2,15,4,189.56,42
2019,2,15,5,200.2,43.9
2019,2,15,6,203,44.8
2019,2,15,7,185.36,45.9
2019,2,15,8,194.32,47
2019,2,15,9,169.96,50
2019,2,15,10,162.4,53
2019,2,15,11,119.28,55
2019,2,15,12,86.8,57
2019,2,15,13,27.44,61
2019,2,15,14,72.52,62.9
2019,2,15,15,103.88,62
2019,2,15,16,115.64,61
2019,2,15,17,131.88,60.9
2019,2,15,18,132.44,57.8
2019,2,15,19,136.36,57.7
2019,2,15,20,142.24,57.6
2019,2,15,21,146.72,56.7
2019,2,15,22,140.84,56.6
2019,2,15,23,162.68,52.9
2019,2,16,0,180.04,49.8
2019,2,16,1,188.44,46.8
2019,2,16,2,216.44,44.8
2019,2,16,3,212.8,42.9
2019,2,16,4,209.72,42
2019,2,16,5,230.16,40.8
2019,2,16,6,232.4,37.9
2019,2,16,7,221.76,35.8
2019,2,16,8,196.28,37.7
2019,2,16,9,143.08,38.7
2019,2,16,10,134.12,40.7
2019,2,16,11,98,42
2019,2,16,12,96.6,42.9
2019,2,16,13,79.24,44.7
2019,2,16,14,106.96,45.9
2019,2,16,15,155.12,45.9
2019,2,16,16,176.96,45.8
2019,2,16,17,225.4,44.7
2019,2,16,18,210.84,40.7
2019,2,16,19,243.6,38.6
2019,2,16,20,234.36,36.8
2019,2,16,21,245.28,34.7
2019,2,16,22,247.8,33.6
2019,2,16,23,268.24,31.8
2019,2,17,0,284.48,30.5
2019,2,17,1,246.4,29.7
2019,2,17,2,274.68,28.7
2019,2,17,3,297.08,27.9
2019,2,17,4,279.44,26.7
2019,2,17,5,288.4,25.8
2019,2,17,6,287.84,24.8
2019,2,17,7,280.84,24.7
2019,2,17,8,232.68,27.8
2019,2,17,9,162.96,30.6
2019,2,17,10,154.84,33.9
2019,2,17,11,131.32,35.7
2019,2,17,12,154.56,37
2019,2,17,13,212.52,37
2019,2,17,14,188.44,37
2019,2,17,15,180.6,38.7
2019,2,17,16,203.28,37.9
2019,2,17,17,260.68,37.8
2019,2,17,18,245,37.8
2019,2,17,19,248.36,37.7
2019,2,17,20,231.56,36.9
2019,2,17,21,253.12,35.7
2019,2,17,22,257.6,34.8
2019,2,17,23,242.2,34.8
2019,2,18,0,241.92,34.9
2019,2,18,1,245,34.9
2019,2,18,2,245.56,34.9
2019,2,18,3,242.2,34.9
2019,2,18,4,243.04,35.8
2019,2,18,5,222.32,35.9
2019,2,18,6,232.68,36.9
2019,2,18,7,249.48,36.9
2019,2,18,8,197.68,37
2019,2,18,9,191.52,37.9
2019,2,18,10,179.76,39.7
2019,2,18,11,138.88,42.8
2019,2,18,12,156.52,44.7
2019,2,18,13,155.4,43.9
2019,2,18,14,144.2,44.6
2019,2,18,15,202.16,43.8
2019,2,18,16,219.24,41.9
2019,2,18,17,250.6,38.8
2019,2,18,18,261.52,37.8
2019,2,18,19,255.92,36.9
2019,2,18,20,264.6,34.9
2019,2,18,21,291.76,33
2019,2,18,22,276.92,31.8
2019,2,18,23,278.32,29.8
2019,2,19,0,305.48,29.7
2019,2,19,1,278.04,27.9
2019,2,19,2,316.68,27.9
2019,2,19,3,307.44,26.7
2019,2,19,4,295.68,25.9
2019,2,19,5,339.36,25.8
2019,2,19,6,298.48,25.8
2019,2,19,7,324.24,24.8
2019,2,19,8,286.72,26.7
2019,2,19,9,220.64,28.8
2019,2,19,10,198.52,30.6
2019,2,19,11,183.96,33
2019,2,19,12,169.4,34.9
2019,2,19,13,177.8,35.9
2019,2,19,14,184.8,37
2019,2,19,15,224.28,38.7
2019,2,19,16,249.48,37
2019,2,19,17,257.6,35.8
2019,2,19,18,262.08,34.7
2019,2,19,19,259.56,32.9
2019,2,19,20,247.52,32.9
2019,2,19,21,265.44,31.8
2019,2,19,22,264.88,31.7
2019,2,19,23,284.2,30.6
2019,2,20,0,253.96,30.6
2019,2,20,1,280.56,29.7
2019,2,20,2,280.56,29.7
2019,2,20,3,267.96,28.9
2019,2,20,4,306.32,29.6
2019,2,20,5,287.84,28.9
2019,2,20,6,280.28,29.7
2019,2,20,7,277.48,29.7
2019,2,20,8,285.32,29.7
2019,2,20,9,258.72,30.6
2019,2,20,10,295.4,30.6
2019,2,20,11,277.2,27.9
2019,2,20,12,284.76,27.9
2019,2,20,13,250.6,28.9
2019,2,20,14,255.08,29.8
2019,2,20,15,252.28,30.7
2019,2,20,16,277.2,31.9
2019,2,20,17,271.88,33
2019,2,20,18,250.88,33
2019,2,20,19,279.16,33.8
2019,2,20,20,246.68,34.8
2019,2,20,21,236.32,34.8
2019,2,20,22,282.52,34.9
2019,2,20,23,238.56,34.9
2019,2,21,0,252.56,35.1
2019,2,21,1,267.12,34.9
2019,2,21,2,260.68,34.9
2019,2,21,3,231.84,34.9
2019,2,21,4,280.56,34.9
2019,2,21,5,241.36,34.9
2019,2,21,6,227.08,34.9
2019,2,21,7,246.4,35.7
2019,2,21,8,234.08,35.8
2019,2,21,9,224.84,37.7
2019,2,21,10,181.72,40.7
2019,2,21,11,112,43.8
2019,2,21,12,92.68,46.9
2019,2,21,13,84,48.7
2019,2,21,14,108.64,52.7
2019,2,21,15,124.6,52.9
2019,2,21,16,149.52,52.8
2019,2,21,17,178.36,51.8
2019,2,21,18,177.24,48.6
2019,2,21,19,175,49.6
2019,2,21,20,194.32,48.5
2019,2,21,21,180.88,47.7
2019,2,21,22,186.76,47.6
2019,2,21,23,190.12,45.9
2019,2,22,0,194.6,47.6
2019,2,22,1,188.16,46.8
2019,2,22,2,191.52,45.9
2019,2,22,3,196.56,44.7
2019,2,22,4,206.64,42.9
2019,2,22,5,239.4,40.8
2019,2,22,6,215.32,39.6
2019,2,22,7,219.24,39.6
2019,2,22,8,192.08,39.6
2019,2,22,9,153.72,42.8
2019,2,22,10,152.88,45.8
2019,2,22,11,165.76,45.9
2019,2,22,12,146.16,44.7
2019,2,22,13,155.4,46
2019,2,22,14,159.04,46.8
2019,2,22,15,151.76,46.8
2019,2,22,16,190.68,45.9
2019,2,22,17,194.32,44.8
2019,2,22,18,199.92,43.7
2019,2,22,19,205.24,41.9
2019,2,22,20,223.72,39.5
2019,2,22,21,211.96,38.6
2019,2,22,22,208.04,37.7
2019,2,22,23,225.96,36.9
2019,2,23,0,226.52,36.7
2019,2,23,1,248.92,34.8
2019,2,23,2,250.6,34.8
2019,2,23,3,228.48,33.8
2019,2,23,4,243.32,33.7
2019,2,23,5,263.76,33.7
2019,2,23,6,241.64,32.9
2019,2,23,7,217.56,32.8
2019,2,23,8,216.72,33.8
2019,2,23,9,180.88,35.8
2019,2,23,10,156.8,37.8
2019,2,23,11,133.28,39.6
2019,2,23,12,167.44,40.8
2019,2,23,13,162.68,40.9
2019,2,23,14,184.24,42
2019,2,23,15,200.48,41.9
2019,2,23,16,196.56,42.7
2019,2,23,17,198.24,41.8
2019,2,23,18,227.36,40.6
2019,2,23,19,211.68,39.5
2019,2,23,20,226.8,37.8
2019,2,23,21,214.48,37.8
2019,2,23,22,235.2,37.8
2019,2,23,23,227.92,37.9
2019,2,24,0,202.44,38.8
2019,2,24,1,244.72,39.6
2019,2,24,2,211.12,39.8
2019,2,24,3,205.52,40.9
2019,2,24,4,198.52,41
2019,2,24,5,210,42.2
2019,2,24,6,206.64,43
2019,2,24,7,219.24,44
2019,2,24,8,177.24,44
2019,2,24,9,174.44,42.9
2019,2,24,10,127.96,42.9
2019,2,24,11,153.16,44.8
2019,2,24,12,148.12,46
2019,2,24,13,155.68,46
2019,2,24,14,178.92,46
2019,2,24,15,159.04,46
2019,2,24,16,153.72,46.8
2019,2,24,17,168.84,46.8
2019,2,24,18,174.72,47.6
2019,2,24,19,160.44,47.6
2019,2,24,20,171.92,47.6
2019,2,24,21,181.16,48.6
2019,2,24,22,199.08,47.7
2019,2,24,23,202.16,46.7
2019,2,25,0,205.24,44.7
2019,2,25,1,228.76,43.8
2019,2,25,2,231.28,43.7
2019,2,25,3,215.88,41.9
2019,2,25,4,240.24,40.8
2019,2,25,5,230.16,39.6
2019,2,25,6,239.68,38.7
2019,2,25,7,241.36,37.8
2019,2,25,8,199.08,37.8
2019,2,25,9,176.4,39.5
2019,2,25,10,129.08,39.6
2019,2,25,11,133.56,39.7
2019,2,25,12,105.56,40.8
2019,2,25,13,115.92,41.9
2019,2,25,14,125.44,42.8
2019,2,25,15,150.64,42
2019,2,25,16,183.68,41.9
2019,2,25,17,216.72,39.6
2019,2,25,18,221.76,37.8
2019,2,25,19,236.6,36.8
2019,2,25,20,249.76,34.8
2019,2,25,21,257.04,33.8
2019,2,25,22,259.84,33
2019,2,25,23,251.72,31.8
2019,2,26,0,299.32,30.7
2019,2,26,1,260.12,29.8
2019,2,26,2,283.36,29.8
2019,2,26,3,282.52,29.7
2019,2,26,4,284.48,28.8
2019,2,26,5,283.92,28.8
2019,2,26,6,295.96,28.8
2019,2,26,7,280.28,28.7
2019,2,26,8,235.48,29.7
2019,2,26,9,218.4,31.8
2019,2,26,10,164.92,33.9
2019,2,26,11,140,35.9
2019,2,26,12,125.72,38.6
2019,2,26,13,138.04,40.8
2019,2,26,14,179.2,41.8
2019,2,26,15,187.04,41.7
2019,2,26,16,202.44,40.8
2019,2,26,17,226.52,37.9
2019,2,26,18,231.28,36.9
2019,2,26,19,247.24,35.8
2019,2,26,20,244.44,35.7
2019,2,26,21,303.8,32
2019,2,26,22,265.44,30.7
2019,2,26,23,285.6,29.8
2019,2,27,0,284.48,29.7
2019,2,27,1,276.92,28.8
2019,2,27,2,296.8,27.9
2019,2,27,3,281.68,26.8
2019,2,27,4,316.68,26.7
2019,2,27,5,303.52,25.9
2019,2,27,6,286.72,25.8
2019,2,27,7,302.68,25.9
2019,2,27,8,306.32,26.8
2019,2,27,9,267.4,27.9
2019,2,27,10,225.68,29
2019,2,27,11,187.6,30.7
2019,2,27,12,202.72,33
2019,2,27,13,197.68,33.9
2019,2,27,14,212.8,34.9
2019,2,27,15,198.24,35.8
2019,2,27,16,243.32,37.6
2019,2,27,17,224.28,34.9
2019,2,27,18,234.64,33.9
2019,2,27,19,254.04,33
2019,2,27,20,244.8,31.9
2019,2,27,21,246.06,31.8
2019,2,27,22,265.58,31.8
2019,2,27,23,246.15,31.8
2019,2,28,0,258.22,31.8
2019,2,28,1,243.91,31.8
2019,2,28,2,247.69,31.8
2019,2,28,3,243.71,31.8
2019,2,28,4,258.86,31.8
2019,2,28,5,248.36,31.8
2019,2,28,6,247.16,29.8
2019,2,28,7,251.86,30.7
2019,2,28,8,243.07,34.7
2019,2,28,9,203.76,34.8
2019,2,28,10,179.96,35.7
2019,2,28,11,144.96,35.8
2019,2,28,12,135.63,37.8
2019,2,28,13,141.32,37.9
2019,2,28,14,151.09,39.7
2019,2,28,15,176.4,40.7
2019,2,28,16,193.59,39.6
2019,2,28,17,212.1,38.8
2019,2,28,18,204.46,36.7
2019,2,28,19,237.72,34.6
2019,2,28,20,231.56,32.8
2019,2,28,21,247.8,32.8
2019,2,28,22,230.44,31.7
2019,2,28,23,238,32.8
2019,3,1,0,254.8,32.9
2019,3,1,1,246.96,32.9
2019,3,1,2,251.72,32.9
2019,3,1,3,237.16,32.9
2019,3,1,4,269.92,32.7
2019,3,1,5,247.24,27.9
2019,3,1,6,287.28,27.9
2019,3,1,7,249.2,27.9
2019,3,1,8,275.52,28
2019,3,1,9,231.28,30.6
2019,3,1,10,220.08,31.8
2019,3,1,11,225.68,34.8
2019,3,1,12,232.12,34.9
2019,3,1,13,232.4,35.7
2019,3,1,14,225.96,35.8
2019,3,1,15,233.24,35
2019,3,1,16,230.44,35.7
2019,3,1,17,234.64,35.7
2019,3,1,18,238.56,35.7
2019,3,1,19,239.4,35.7
2019,3,1,20,249.2,35.7
2019,3,1,21,232.4,35.7
2019,3,1,22,252,35.7
2019,3,1,23,229.04,34.9
2019,3,2,0,268.24,34.8
2019,3,2,1,227.92,34.8
2019,3,2,2,260.96,33.9
2019,3,2,3,233.8,33.9
2019,3,2,4,261.24,33.8
2019,3,2,5,248.36,33.8
2019,3,2,6,252,33.8
2019,3,2,7,250.6,33.8
2019,3,2,8,201.88,33.9
2019,3,2,9,234.92,34.8
2019,3,2,10,167.44,35
2019,3,2,11,181.44,35.9
2019,3,2,12,192.64,37
2019,3,2,13,162.12,38.7
2019,3,2,14,159.32,39.7
2019,3,2,15,195.72,40.8
2019,3,2,16,202.72,40.8
2019,3,2,17,202.44,40.8
2019,3,2,18,237.16,40.7
2019,3,2,19,228.2,39.6
2019,3,2,20,227.08,37.8
2019,3,2,21,218.4,37.8
2019,3,2,22,226.24,38.7
2019,3,2,23,219.24,37.9
2019,3,3,0,243.04,37.6
2019,3,3,1,228.76,37.6
2019,3,3,2,245.84,37.5
2019,3,3,3,230.44,36.7
2019,3,3,4,239.12,36.7
2019,3,3,5,232.96,35.6
2019,3,3,6,241.92,34.7
2019,3,3,7,222.6,33.7
2019,3,3,8,165.2,36.9
2019,3,3,9,152.04,40.7
2019,3,3,10,113.4,42.6
2019,3,3,11,139.44,43.8
2019,3,3,12,137.76,43.8
2019,3,3,13,162.96,43.8
2019,3,3,14,172.48,43.8
2019,3,3,15,197.12,42.8
2019,3,3,16,210,39.6
2019,3,3,17,227.92,37.7
2019,3,3,18,234.92,34.8
2019,3,3,19,231.28,34.8
2019,3,3,20,231.56,34.9
2019,3,3,21,242.76,34.8
2019,3,3,22,232.96,34.8
2019,3,3,23,239.12,34.8
2019,3,4,0,243.04,34.8
2019,3,4,1,229.6,34.8
2019,3,4,2,245.28,34.8
2019,3,4,3,247.8,34.8
2019,3,4,4,231,34.8
2019,3,4,5,247.24,34.8
2019,3,4,6,236.04,35.6
2019,3,4,7,227.92,35.7
2019,3,4,8,228.76,35.6
2019,3,4,9,213.64,37.6
2019,3,4,10,86.52,37.6
2019,3,4,11,93.52,37.6
2019,3,4,12,138.6,37.7
2019,3,4,13,182.28,38.5
2019,3,4,14,221.76,38.6
2019,3,4,15,236.32,34.3
2019,3,4,16,281.68,36
2019,3,4,17,279.72,35.1
2019,3,4,18,256.48,34
2019,3,4,19,277.76,31.9
2019,3,4,20,262.36,30.7
2019,3,4,21,298.76,28.9
2019,3,4,22,302.68,28
2019,3,4,23,285.32,26.8
2019,3,5,0,317.8,25
2019,3,5,1,321.72,24.1
2019,3,5,2,322.56,22.9
2019,3,5,3,316.12,20.8
2019,3,5,4,325.08,19.9
2019,3,5,5,343.28,18.9
2019,3,5,6,337.4,17.8
2019,3,5,7,339.92,18.9
2019,3,5,8,311.92,20.1
2019,3,5,9,302.68,22
2019,3,5,10,282.24,23.2
2019,3,5,11,280.56,25.3
2019,3,5,12,264.32,28.2
2019,3,5,13,260.96,27.2
2019,3,5,14,279.44,29.1
2019,3,5,15,267.12,29.2
2019,3,5,16,260.96,29.2
2019,3,5,17,267.12,29.2
2019,3,5,18,269.08,28.1
2019,3,5,19,283.36,26.9
2019,3,5,20,287.84,26.9
2019,3,5,21,280.56,26
2019,3,5,22,303.8,25
2019,3,5,23,307.16,24.1
2019,3,6,0,311.64,21.8
2019,3,6,1,328.72,20.9
2019,3,6,2,316.12,19.9
2019,3,6,3,317.52,19
2019,3,6,4,334.88,17.9
2019,3,6,5,328.72,17.1
2019,3,6,6,339.36,17
2019,3,6,7,315.28,17
2019,3,6,8,326.2,18
2019,3,6,9,294.28,19.3
2019,3,6,10,280.56,21
2019,3,6,11,277.2,22
2019,3,6,12,265.72,22.1
2019,3,6,13,284.48,22
2019,3,6,14,299.6,23.2
2019,3,6,15,304.64,23.2
2019,3,6,16,301,23.1
2019,3,6,17,309.4,23
2019,3,6,18,336.84,21.9
2019,3,6,19,301.28,21.8
2019,3,6,20,325.36,20.9
2019,3,6,21,335.16,20
2019,3,6,22,321.44,20
2019,3,6,23,327.6,19.1
2019,3,7,0,338.52,17.9
2019,3,7,1,353.36,16.9
2019,3,7,2,354.48,16
2019,3,7,3,327.88,15.8
2019,3,7,4,337.68,15.9
2019,3,7,5,338.8,16.8
2019,3,7,6,348.6,17.7
2019,3,7,7,320.6,18.8
2019,3,7,8,305.48,20.8
2019,3,7,9,289.24,24.2
2019,3,7,10,282.24,25.3
2019,3,7,11,269.36,26.9
2019,3,7,12,253.4,28.2
2019,3,7,13,258.72,29.2
2019,3,7,14,253.68,30.8
2019,3,7,15,269.08,31
2019,3,7,16,262.36,32.1
2019,3,7,17,283.36,32
2019,3,7,18,261.52,30
2019,3,7,19,303.24,28.9
2019,3,7,20,309.96,27.8
2019,3,7,21,275.8,25.9
2019,3,7,22,315.56,24
2019,3,7,23,315.28,22.9
2019,3,8,0,288.68,23.9
2019,3,8,1,322.84,22.8
2019,3,8,2,323.4,21
2019,3,8,3,327.88,20.9
2019,3,8,4,300.16,19.9
2019,3,8,5,338.24,19.8
2019,3,8,6,335.72,18.9
2019,3,8,7,293.44,18.8
2019,3,8,8,265.16,24.1
2019,3,8,9,231.28,29.1
2019,3,8,10,198.52,30.1
2019,3,8,11,176.68,34
2019,3,8,12,166.32,34.2
2019,3,8,13,168.28,35.4
2019,3,8,14,177.52,37.2
2019,3,8,15,214.2,38.2
2019,3,8,16,224.28,38.1
2019,3,8,17,260.4,37.2
2019,3,8,18,236.6,35.9
2019,3,8,19,236.6,35.8
2019,3,8,20,239.4,34.9
2019,3,8,21,250.6,33.9
2019,3,8,22,244.44,33.9
2019,3,8,23,251.72,34
2019,3,9,0,256.48,33.1
2019,3,9,1,250.88,33.1
2019,3,9,2,258.72,32
2019,3,9,3,253.4,32
2019,3,9,4,244.72,32
2019,3,9,5,267.68,33.1
2019,3,9,6,242.2,31.9
2019,3,9,7,193.76,30
2019,3,9,8,173.6,33.2
2019,3,9,9,119.56,37.2
2019,3,9,10,91.56,39.1
2019,3,9,11,81.48,41.2
2019,3,9,12,64.12,43.3
2019,3,9,13,63.28,45.1
2019,3,9,14,71.4,47
2019,3,9,15,92.96,47.1
2019,3,9,16,146.72,48
2019,3,9,17,168.84,46.9
2019,3,9,18,232.4,42.9
2019,3,9,19,223.44,38.9
2019,3,9,20,238.56,37.9
2019,3,9,21,220.64,37
2019,3,9,22,256.2,35.9
2019,3,9,23,230.16,35
2019,3,10,0,251.44,34
2019,3,10,1,164.92,35.1
2019,3,10,2,56,35.1
2019,3,10,3,241.64,35.2
2019,3,10,4,221.2,36
2019,3,10,5,235.76,36.1
2019,3,10,6,212.24,38.1
2019,3,10,7,227.36,39.9
2019,3,10,8,185.08,41
2019,3,10,9,183.96,41
2019,3,10,10,165.2,41.1
2019,3,10,11,169.12,41.2
2019,3,10,12,164.64,42.3
2019,3,10,13,146.72,42.5
2019,3,10,14,143.92,43.3
2019,3,10,15,162.4,42.5
2019,3,10,16,164.08,42.5
2019,3,10,17,161,41.3
2019,3,10,18,179.48,41.2
2019,3,10,19,183.12,40.1
2019,3,10,20,201.6,40.1
2019,3,10,21,165.2,40
2019,3,10,22,207.76,39.1
2019,3,10,23,177.52,39.2
2019,3,11,0,212.52,40
2019,3,11,1,175.28,40
2019,3,11,2,199.36,39.9
2019,3,11,3,166.04,42.1
2019,3,11,4,197.12,42.9
2019,3,11,5,210,42.9
2019,3,11,6,193.48,42
2019,3,11,7,225.96,40.9
2019,3,11,8,206.08,43
2019,3,11,9,164.64,44.9
2019,3,11,10,128.52,46.2
2019,3,11,11,77.56,48
2019,3,11,12,70,49
2019,3,11,13,82.6,50.2
2019,3,11,14,64.96,51.4
2019,3,11,15,62.72,52.2
2019,3,11,16,97.16,53.1
2019,3,11,17,121.8,53
2019,3,11,18,137.2,51.1
2019,3,11,19,169.4,49.9
2019,3,11,20,172.76,47.7
2019,3,11,21,183.68,47.9
2019,3,11,22,176.96,47.8
2019,3,11,23,199.64,44.9
2019,3,12,0,209.44,43
2019,3,12,1,236.6,37.1
2019,3,12,2,225.4,37
2019,3,12,3,225.96,35.9
2019,3,12,4,238.56,35
